ID;Owner;Unit ID;Unit;Peripherals;BillingPeriod;Reporting Status;Show Until;Billing Group;Last Event Date;Monthly Fee;Bill To;Assigned To;Linked Mode;Paired GPS;Paired Camera;Billable;RMA;Unit Type;IMEI;Serial Number;Phone Number;Carrier;SIM #;VIN;License Plate;Static IP;Event;Last Contact On;Min;Server IP;Server Port;Last Event Address;Modem;Inv #;Status;Last Service Paid Until;Service Paid Until;Assigned to Company;IFTA;History Months;Comments;Warranty Expires;Script;JBOX Profile;Contract Type;Subscription;Firmware
1093028;Renting;0U8F;ZNN231;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042443239;S2-M007693-0XP4;9103546382;Claro CO;57101602308769621;LJ11PCBC0L1300463;ZNN231;;Parked;26/12/2025;0;3.231.161.53;10613;Cl11 30-69, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/13/2022 12:35:57 PM;N;3;;10/13/2023 12:00:00 AM;;;;;
1097522;Renting;0XP7;ZNN230;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042441266;S2-M007693-0XP7;9103451055;Claro CO;89571015020060980187;;ZNN230;;Parked;26/12/2025;0;3.231.161.53;10613;629V+F6 Mariquita, Tolima, Colombia.;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/16/2023 3:20:48 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1097503;Renting;0XOO;ZKN21F;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102771743;1363188317;9101396736;MOVISTAR CO;8957123112215340991;;ZKN21F;;Ignition ON;26/12/2025;0;3.231.161.53;10430;Cl. 169 #16c-2 a 16c-12, Bogotá, Bogotá, Colombia, . 110131;3G;307140;Active;9/8/2023 12:00:00 AM;10/7/2023 12:00:00 AM;9/8/2023 3:50:28 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1097615;Renting;0XRS;YEE49F;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102750267;1363188578;9101168232;MOVISTAR CO;8957123112215163765;;YEE49F;;Ignition OFF;26/12/2025;0;3.231.161.53;10530;Del Muna Reservoir, Cundinamarca, .;3G;--;Active;9/8/2023 12:00:00 AM;10/7/2023 12:00:00 AM;9/8/2023 10:42:43 AM;N;3;;5/15/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1067554;Renting;0CHN;YDL04F;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;354514101466565;1363185575;9101074968;Claro CO;8957123112215161;;YDL04F;;Ignition OFF;26/12/2025;0;3.231.161.53;10530;Kr19f 72s-75, Bogota, Cundinamarca, Colombia, . .;2G;266334;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;7/15/2024 10:09:11 AM;N;3;;12/18/2019 12:00:00 AM;;;;;
1099932;Renting;0ZK4;XBG71G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042674379;S2-M007693-0ZK4;9103424847;Claro CO;57101602502492334;;XBG71G;;Parked;26/12/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;309311;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/7/2023 10:54:11 AM;N;3;;9/19/2024 12:00:00 AM;;;;;
1094315;Renting;0V86;XAO94G;;Monthly;;;;23/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042436738;S2-M007693-0V86;9103453552;Claro CO;57101602303735599;;XAO94G;;Power OFF;23/12/2025;0;3.231.161.53;10613;Kr37b 4-63, Bogota, Cundinamarca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;11/28/2023 7:27:34 AM;N;3;;12/15/2023 12:00:00 AM;;;;;
1101880;Renting;11MK;WPQ466;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;359369091023735;1363118059;9103451094;Claro CO;8957101602604287776;;WPQ466;;Parked;26/12/2025;0;3.231.161.53;10430;Dg26g9 72s1-65, Cali, Valle Cauca, . Vca.;3G;314112;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/22/2025 8:59:43 AM;N;3;;1/5/2025 12:00:00 AM;;;;;
1095238;Renting;0VXS;WOZ447;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102096752;1363186217;9101154069;MOVISTAR CO;8957123112215168392;LVBDFPEA1MN005181;WOZ447;;Ignition OFF;26/12/2025;0;3.231.161.53;10530;Calle 9 # 13-1 a 13-99, Girardota, Antioquia, Colombia, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/25/2023 1:03:37 PM;N;3;;2/7/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1094838;Renting;0VMP;WOZ446;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102053456;1363185798;9104041569;Claro CO;89571016023037452537;LVBDFPEAXMN005180;WOZ446;;Parked;26/12/2025;0;3.231.161.53;10534;Kr45 26-86, Bello, Antioquia, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/28/2023 11:05:19 AM;N;3;;1/20/2024 12:00:00 AM;;;;;
1097753;Renting;0XVM;WOP257;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042443908;S2-M007693-0XVM;9103406208;Claro CO;57101602303735634;;WOP257;;Parked;26/12/2025;0;3.231.161.53;10613;Cra. 6 #153-10 a 153-92, Bogotá, Bogotá, Colombia, . 110131;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/16/2023 12:40:53 PM;N;3;;5/17/2024 12:00:00 AM;;;;;
1103623;Client;13IV;WOP050;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042783550;S2-M007693-13IV;9103544884;Claro CO;57101602308330865;;MC106916;;Parked;26/12/2025;0;3.231.161.53;10613;Kr37-34, Cali, Valle Cauca, Colombia, . .;3G;311360;Active;11/30/2024 12:00:00 AM;12/29/2024 12:00:00 AM;11/30/2024 7:22:46 AM;N;3;;4/12/2025 12:00:00 AM;;;;;
1092731;Renting;0U06;WOO860;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102328346;4764412693;9103976967;Claro CO;89571016023121574998;1HTMMAAN27H434134;WOO860;;Parked;26/12/2025;0;3.231.161.53;10530;Cl. 153 #06, Bogotá, Colombia, . 110131;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/17/2022 9:42:19 AM;N;3;;10/10/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1099948;Renting;0ZKK;WOO846;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 2G - LMU0330G-SK07-G1000;868574042751011;S2-M007693-0ZKK;9103407487;Claro CO;57101602502492428;;WOO846;;Parked;26/12/2025;0;3.231.161.53;10613;Kr8g 160a-43, Bogota, Cundinamarca, Colombia, . .;3G;309311;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;11/4/2023 12:18:54 PM;N;3;;9/19/2024 12:00:00 AM;;;;;
1092765;Renting;0U14;WMY161;;Monthly;;;;15/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102298861;4764412792;9103976940;Claro CO;89571016023121574725;3ALHCYCS1FDGN5099;WMY161;;Ignition ON;15/12/2025;0;3.231.161.53;10530;Carrera 30BIS # 10-2 a 10-100, Yumbo, Valle Del Cauca, Colombia, .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/17/2022 1:16:52 PM;N;3;;10/10/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1093507;Renting;0ULQ;WMY019;;Monthly;;;;23/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2631 - Gemalto HSPA - LMU2631H-H000-GTC01;357041065245048;4764256238;9103411235;Claro CO;89571016022057264590;9FBHSR595HM401116;WMY019;;Parked;23/12/2025;0;3.231.161.53;10430;# 53 Calle 129 #36, Suba, Bogotá, Colombia, . 111111;;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/19/2022 6:47:52 PM;N;3;;11/11/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1095282;Renting;0VZ0;WMY017;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042456769;S2-M007693-0VZ0;9103452333;Claro CO;57101602303735615;;WMY017;;Parked;26/12/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;11/28/2023 8:43:21 AM;N;3;;2/10/2024 12:00:00 AM;;;;;
1095878;Renting;0WFJ;WMX008;;Monthly;;;;10/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041329926;S2-M006820-0WFJ;9104044134;Claro CO;57101602312161923;;WMX008;;Battery Warning;10/12/2025;0;3.231.161.53;10613;45A #242-80 a 242-94, Bogotá, Colombia, . 110151;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/26/2023 9:18:43 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1092988;Renting;0U7B;WMW939;;Monthly;;;;16/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102258170;4764414322;9103979477;Claro CO;89571016023121576696;LVBV4JBB1HJ001200;WMW939;;Parked;16/12/2025;0;3.231.161.53;10534;Cl15-45, Cali, Valle Cauca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/24/2023 7:09:42 PM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1082436;Renting;0M27;WMW398;;Monthly;;;;11/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;359369090473808;1363103684;9101299623;Claro CO;8957123112215381516;;WMW398;;Parked;11/12/2025;0;3.231.161.53;10430;Av 5bn 58-47, Cali, Valle Cauca, Colombia, . .;3G;--;Active;3/25/2025 12:00:00 AM;4/23/2025 12:00:00 AM;3/25/2025 8:52:24 AM;N;3;;11/7/2021 12:00:00 AM;;;;;
1095244;Renting;0VXY;WLX813;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102087348;1363186214;9101144387;MOVISTAR CO;8957123112215168350;LVBV3ABBXGJ003321;WLX813;;Parked;26/12/2025;0;3.231.161.53;10430;Via Principal-58, Barbosa, Antioquia, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/6/2023 4:49:12 PM;N;3;;2/8/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1094840;Renting;0VMR;WLX812;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102051948;1363186086;9104040298;Claro CO;89571016023037452263;LVBV3ABB4GJ003511;WLX812;;Parked;26/12/2025;0;3.231.161.53;10530;South America, Medellin, Antioquia.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/22/2023 8:23:40 PM;N;3;;1/20/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1095196;Renting;0VWM;WLX807;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042672225;S2-M007693-0HGI;9103398689;MOVISTAR CO;57101602502492326;;WLX807;;Parked;26/12/2025;0;3.231.161.53;10613;Cl80 65-41, Medellin, Antioquia, .;3G;--;Active;3/17/2023 12:00:00 AM;4/15/2023 12:00:00 AM;3/17/2023 8:40:16 AM;N;3;;2/6/2024 12:00:00 AM;;;;;
1094836;Renting;0VMN;WLX806;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102055915;1363186095;9104040296;Claro CO;89571016023037452248;LVBV3ABB5GJ003520;WLX806;;Drive;26/12/2025;0;3.231.161.53;10430;Cl67a 51d-95, Medellin, Antioquia, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/28/2023 10:20:46 AM;N;3;;1/20/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1094701;Renting;0VIW;WLX804;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102101719;1363186085;3184024706;MOVISTAR CO;8957123112115871665;LVBV3ABB9GJ003522;WLX804;;Low Battery;26/12/2025;0;3.231.161.53;10530;Avenida Carabobo , . Antioquia.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/22/2023 8:22:58 PM;N;3;;1/4/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1093914;Renting;0UX1;WLL709;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102898603;1363189591;9101439356;MOVISTAR CO;8957123112215341007;JALCYZ51LD7000035;WLL709;;Parked;26/12/2025;0;3.231.161.53;10430;Cl 73 entre Av 2C y 2B6, Cali, Valle del Cauca, Colombia. 760050;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/25/2023 9:48:07 AM;N;3;;11/23/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1113891;Renting;1CXG;WKX14H;;Monthly;;;;24/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042441308;S2-M007693-1CXG;9103446079;Claro CO;89571016023037509138;;;;Ping;24/12/2025;0;3.231.161.53;10613;Cl29 24-54, Villavicencio, Meta, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;10/28/2025 9:34:44 AM;N;3;;10/6/2026 12:00:00 AM;;;;;
1082688;Renting;0M97;WGH169;Fuel Sensor,;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - HSPA -LMU26H3001-G1000;359369091357604;4764341348;9101324131;MOVISTAR CO;8957123111901264416;;WGH169;;Parked;26/12/2025;0;3.231.161.53;10430;Cl129 53, Bogota, Cundinamarca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/26/2024 9:09:21 AM;N;3;;12/11/2021 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1102921;Renting;12PS;WGH168;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042785837;S2-M007693-12PS;9103412423;Claro CO;89571015025019066913;;WGH168;;Parked;26/12/2025;0;3.231.161.53;10613;Av 55, Cajica, Cundinamarca, Colombia, . .;3G;310546;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;5/10/2024 9:45:49 AM;N;3;;1/30/2025 12:00:00 AM;;;;;
1087385;Renting;0PVO;WGH167;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;359369091353041;4764341279;9103387768;Claro CO;895710150250190;;WGH167;;Parked;26/12/2025;0;3.231.161.53;10430;Av 15 6-37, Zipaquira, Cundinamarca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/18/2024 1:14:39 PM;N;3;;1/21/2023 12:00:00 AM;;;;;
1098343;Renting;0YBZ;WGG899;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;358077093345029;4764383779;9101170215;Claro CO;8957123112215166230;;;;Parked;26/12/2025;0;3.231.161.53;10534;Cra. 31 #10-321, Yumbo, Arroyo Hondo, Yumbo, Valle del Cauca, Colombia. 760502;3G;--;Active;4/26/2024 12:00:00 AM;5/25/2024 12:00:00 AM;4/26/2024 12:24:49 PM;N;3;;6/7/2024 12:00:00 AM;;;;;
1093005;Renting;0U7S;WDL754;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102751505;1363187433;9101176096;Claro CO;8957123112215341122;;WDL754;;Parked;26/12/2025;0;3.231.161.53;10530;Cra. 7 # 3-18, Mariquita, Tolima, Colombia. 732020;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/21/2023 6:25:21 PM;N;3;;10/13/2023 12:00:00 AM;;;;;
1093831;Renting;0UUQ;WDL535;;Monthly;;;;29/07/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102808842;1363190453;9101126841;MOVISTAR CO;8957123112215348481;9F3MCP3H7M3105026;WDL535;;Parked;29/07/2025;0;3.231.161.53;10534;Av. Del Ferrocarril, Ibagué, Tolima, Colombia. 730005;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/18/2022 2:43:28 PM;N;3;;11/21/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1092874;Renting;0U45;WDL534;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102537854;4764412409;9103978235;Claro CO;89571016023121575979;9F3MCP3H5M3105025;WDL534;;Parked;26/12/2025;0;3.231.161.53;10530;Cl84 32-52, Medellin, Antioquia, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/26/2022 9:31:18 AM;N;3;;10/12/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1093048;Renting;0U8Z;WDL533;;Monthly;;;;24/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102516924;4764413815;9103979442;Claro CO;89571016023121576340;9F3MCP3H9M3105027;WDL533;;Parked;24/12/2025;0;3.231.161.53;10530;Cl11 30-54, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;10/22/2022 12:00:00 AM;11/20/2022 12:00:00 AM;10/22/2022 5:17:52 AM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1094918;Renting;0VOW;WDL472;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102097776;1363184639;9104041581;Claro CO;57101602303745265;9F3CCP3H0J4100347;WDL472;;Parked;26/12/2025;0;3.231.161.53;10430;Carrera 30BIS 30189 Calle 11 10247 Carrera 31 30205-30109 Calle 11 29a37 Calle 10 , Yumbo. Valle del . 760502;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/30/2023 10:35:28 PM;N;3;;1/26/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1092369;Renting;0TQ4;WDL468;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102461097;4764417973;9104054178;Claro CO;89571016023075938728;9F3MCP3HXL3104838;WDL468;;Ignition OFF;26/12/2025;0;3.231.161.53;10534;Cl80 65-41, Medellin, Antioquia, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;9/9/2022 4:17:53 PM;N;3;;9/5/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092996;Renting;0U7J;WDL466;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102269276;4764414330;9103979484;Claro CO;89571016023121576761;9F3MCP3H1L3104839;WDL466;;Parked;26/12/2025;0;3.231.161.53;10430;16-43 16-43 16-74 16478 16499-16453 Carrera 16b Carrera 16b Calle 166 Calle 166 Calle 166 , Bogotá. Bogotá. 110131;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/23/2022 10:16:14 AM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092903;Renting;0U4Y;WDL465;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - LMU26H3000-ITM01;357041060767368;4764133823;9101068268;Claro CO;89011703278114789251;9F3MCP3H2L3104848;WDL465;;Parked;26/12/2025;0;3.231.161.53;10530;16-43 16-43 16-74 16478 16499-16453 Carrera 16b Carrera 16b Calle 166 Calle 166 Calle 166 , Bogotá. Bogotá. 110131;3G;--;Active;10/26/2022 12:00:00 AM;11/24/2022 12:00:00 AM;10/26/2022 9:31:03 AM;N;3;;10/13/2023 12:00:00 AM;;;;;
1108154;Renting;17ZG;WDL464VF;;Monthly;;;;23/12/2025;240000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;VidFleet 4K;6B31111H;6B31111H;3183451114;MOVISTAR CO;8957123112211415219;;WDL464;;Ignition OFF;23/12/2025;0;3.231.161.53;-1;16b14 Calle 166 , Bogotá. Bogotá. 110131;LTE;314113;Active;5/2/2025 12:00:00 AM;5/31/2025 12:00:00 AM;5/2/2025 9:31:45 AM;N;3;;1/14/2026 12:00:00 AM;;;;;SAXHORN_V1C-3.18.1115
1092371;Renting;0TQ6;WDL464;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102529364;4764418070;9104054180;Claro CO;89571016023075938744;9F3MCP3H4L3104849;WDL464;;Parked;26/12/2025;0;3.231.161.53;10530;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;9/8/2022 8:55:25 AM;N;3;;9/5/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092325;Renting;0TOW;WDL463;;Monthly;;;;15/09/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102530818;4764417959;9104054158;Claro CO;89571016023075938215;9F3MCP3H0L3104850;WDL463;;Parked;15/09/2025;0;3.231.161.53;10534;Bogotá ?-La Caro, Chía, Cundinamarca, Colombia. 250008;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;9/2/2022 11:29:36 PM;N;3;;9/1/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092375;Renting;0TQA;WDL462;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;354514101571760;4764418119;9104054183;Claro CO;89571016023075938777;9F3MCP3H2L3104851;WDL462;;Parked;26/12/2025;0;3.231.161.53;10534;Cl. 172a #21a-97 a, Cra. 21a #1, Bogotá, Colombia, . 110141;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;9/9/2022 4:01:13 PM;N;3;;9/5/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092989;Renting;0U7C;WDL184;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102257974;4764414366;9103979478;Claro CO;89571016023121576704;LVBV4PBB1KE002799;WDL184;;Parked;26/12/2025;0;3.231.161.53;10530;Cl13 31a-75, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/23/2022 10:17:28 AM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1046357;Renting;228K;VKE47F;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042441183;S2-M007693-228K;9103392609;Claro CO;57101602303750986;;VKE47F;;Parked;26/12/2025;0;3.231.161.53;10613;Kra 2 Este #6-79 Sur Bogotá Otro, San Cristóbal, Bogotá, Colombia, . 110411;3G;SF199625;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/26/2023 12:44:32 PM;N;3;Y;3/1/2014 12:00:00 AM;;;;;
1097585;Renting;0XQY;VIX46G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102734782;1363188561;9101192918;MOVISTAR CO;8957123112215163914;;VIX46G;;Parked;26/12/2025;0;3.231.161.53;10534;Cra. 6 # 3-35, Cimitarra, Santander, Colombia. 686041;3G;--;Active;9/8/2023 12:00:00 AM;10/7/2023 12:00:00 AM;9/8/2023 12:15:43 PM;N;3;;5/12/2024 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
