Message;Status
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,91,50.0,-74.850508,10.931770,20250707115623,0732,0101,3AA3,BB81806,06,220100,12,20250707123428,1E84$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39312C35302E302C2D37342E3835303530382C31302E3933313737302C32303235303730373131353632332C303733322C303130312C334141332C424238313830362C30362C3232303130302C31322C32303235303730373132333432382C3145383424
+RESP:GTIGL,500501,868574042447461,,,01,1,1,0.0,91,55.3,-74.850511,10.931800,20250707123449,0732,0101,3AA3,BB81806,04,12,58566.9,20250707123449,1E85$;0x2B524553503A475449474C2C3530303530312C3836383537343034323434373436312C2C2C30312C312C312C302E302C39312C35352E332C2D37342E3835303531312C31302E3933313830302C32303235303730373132333434392C303733322C303130312C334141332C424238313830362C30342C31322C35383536362E392C32303235303730373132333434392C3145383524
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,91,55.3,-74.850511,10.931800,20250707123449,0732,0101,3AA3,BB81806,04,12,58566.9,04773:48:53,,,100,220100,,,,20250707123449,1E86$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39312C35352E332C2D37342E3835303531312C31302E3933313830302C32303235303730373132333434392C303733322C303130312C334141332C424238313830362C30342C31322C35383536362E392C30343737333A34383A35332C2C2C3130302C3232303130302C2C2C2C32303235303730373132333434392C3145383624
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,91,55.3,-74.850511,10.931800,20250707123531,0732,0101,3AA3,BB81806,06,210100,12,20250707123532,1E87$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C39312C35352E332C2D37342E3835303531312C31302E3933313830302C32303235303730373132333533312C303733322C303130312C334141332C424238313830362C30362C3231303130302C31322C32303235303730373132333533322C3145383724
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,91,55.3,-74.850511,10.931800,20250707123531,0732,0101,3AA3,BB81806,06,220100,12,20250707123533,1E88$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39312C35352E332C2D37342E3835303531312C31302E3933313830302C32303235303730373132333533312C303733322C303130312C334141332C424238313830362C30362C3232303130302C31322C32303235303730373132333533332C3145383824
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,91,55.3,-74.850511,10.931800,20250707123543,0732,0101,3AA3,BB81806,04,12,58566.9,04773:49:48,,,100,220100,,,,20250707123545,1E89$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39312C35352E332C2D37342E3835303531312C31302E3933313830302C32303235303730373132333534332C303733322C303130312C334141332C424238313830362C30342C31322C35383536362E392C30343737333A34393A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132333534352C3145383924
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,91,55.3,-74.850511,10.931800,20250707123618,0732,0101,3AA3,BB81806,06,210100,12,20250707123620,1E8A$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C39312C35352E332C2D37342E3835303531312C31302E3933313830302C32303235303730373132333631382C303733322C303130312C334141332C424238313830362C30362C3231303130302C31322C32303235303730373132333632302C3145384124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,91,55.3,-74.850511,10.931800,20250707123642,0732,0101,3AA3,BB81806,04,12,58566.9,04773:50:48,,,100,210100,,,,20250707123645,1E8B$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39312C35352E332C2D37342E3835303531312C31302E3933313830302C32303235303730373132333634322C303733322C303130312C334141332C424238313830362C30342C31322C35383536362E392C30343737333A35303A34382C2C2C3130302C3231303130302C2C2C2C32303235303730373132333634352C3145384224
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,91,55.3,-74.850511,10.931800,20250707123724,0732,0101,3AA3,BB81806,06,220100,12,20250707123724,1E8C$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39312C35352E332C2D37342E3835303531312C31302E3933313830302C32303235303730373132333732342C303733322C303130312C334141332C424238313830362C30362C3232303130302C31322C32303235303730373132333732342C3145384324
+RESP:GTFRI,500501,868574042447461,,,10,1,1,18.0,318,49.5,-74.850930,10.932200,20250707123742,0732,0101,3AA3,BB81806,04,12,58566.9,04773:51:48,,,100,220100,,,,20250707123745,1E8D$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C31382E302C3331382C34392E352C2D37342E3835303933302C31302E3933323230302C32303235303730373132333734322C303733322C303130312C334141332C424238313830362C30342C31322C35383536362E392C30343737333A35313A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132333734352C3145384424
+RESP:GTFRI,500501,868574042447461,,,11,1,1,12.2,337,48.2,-74.851133,10.932497,20250707123751,0732,0101,3AA3,BB81806,04,12,58567.0,04773:51:58,,,100,220100,,,,20250707123751,1E8E$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C31322E322C3333372C34382E322C2D37342E3835313133332C31302E3933323439372C32303235303730373132333735312C303733322C303130312C334141332C424238313830362C30342C31322C35383536372E302C30343737333A35313A35382C2C2C3130302C3232303130302C2C2C2C32303235303730373132333735312C3145384524
+RESP:GTFRI,500501,868574042447461,,,11,1,1,25.1,34,46.6,-74.850926,10.932720,20250707123757,0732,0101,3AA3,BB81806,04,12,58567.0,04773:52:03,,,100,220100,,,,20250707123757,1E8F$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C32352E312C33342C34362E362C2D37342E3835303932362C31302E3933323732302C32303235303730373132333735372C303733322C303130312C334141332C424238313830362C30342C31322C35383536372E302C30343737333A35323A30332C2C2C3130302C3232303130302C2C2C2C32303235303730373132333735372C3145384624
+RESP:GTFRI,500501,868574042447461,,,11,1,1,11.2,0,46.1,-74.850135,10.933588,20250707123836,0732,0101,3AA3,BB81806,04,12,58567.2,04773:52:38,,,100,220100,,,,20250707123836,1E90$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C31312E322C302C34362E312C2D37342E3835303133352C31302E3933333538382C32303235303730373132333833362C303733322C303130312C334141332C424238313830362C30342C31322C35383536372E322C30343737333A35323A33382C2C2C3130302C3232303130302C2C2C2C32303235303730373132333833362C3145393024
+RESP:GTFRI,500501,868574042447461,,,10,1,1,18.2,329,45.8,-74.850273,10.933806,20250707123842,0732,0101,3AA3,BB81806,04,12,58567.2,04773:52:48,,,100,220100,,,,20250707123845,1E91$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C31382E322C3332392C34352E382C2D37342E3835303237332C31302E3933333830362C32303235303730373132333834322C303733322C303130312C334141332C424238313830362C30342C31322C35383536372E322C30343737333A35323A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132333834352C3145393124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,32.1,322,36.6,-74.853050,10.937556,20250707123942,0732,0101,3AA3,BB817B7,04,12,58567.7,04773:53:48,,,100,220100,,,,20250707123945,1E92$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C33322E312C3332322C33362E362C2D37342E3835333035302C31302E3933373535362C32303235303730373132333934322C303733322C303130312C334141332C424238313742372C30342C31322C35383536372E372C30343737333A35333A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132333934352C3145393224
+RESP:GTFRI,500501,868574042447461,,,11,1,1,8.6,44,36.1,-74.853249,10.938358,20250707124009,0732,0101,3AA3,BB817B7,04,12,58567.8,04773:54:13,,,100,220100,,,,20250707124009,1E93$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C382E362C34342C33362E312C2D37342E3835333234392C31302E3933383335382C32303235303730373132343030392C303733322C303130312C334141332C424238313742372C30342C31322C35383536372E382C30343737333A35343A31332C2C2C3130302C3232303130302C2C2C2C32303235303730373132343030392C3145393324
+RESP:GTFRI,500501,868574042447461,,,10,1,1,40.2,85,37.8,-74.850851,10.938675,20250707124042,0732,0101,3AA3,BB817B6,04,12,58568.1,04773:54:48,,,100,220100,,,,20250707124045,1E94$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C34302E322C38352C33372E382C2D37342E3835303835312C31302E3933383637352C32303235303730373132343034322C303733322C303130312C334141332C424238313742362C30342C31322C35383536382E312C30343737333A35343A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132343034352C3145393424
+RESP:GTFRI,500501,868574042447461,,,10,1,1,44.5,62,32.4,-74.845685,10.941130,20250707124142,0732,0101,3AA4,BBEA37D,04,12,58568.7,04773:55:48,,,100,220100,,,,20250707124145,1E95$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C34342E352C36322C33322E342C2D37342E3834353638352C31302E3934313133302C32303235303730373132343134322C303733322C303130312C334141342C424245413337442C30342C31322C35383536382E372C30343737333A35353A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132343134352C3145393524
+RESP:GTFRI,500501,868574042447461,,,10,1,1,45.9,80,34.4,-74.838510,10.943642,20250707124243,0732,0101,3AA4,BBEA37D,04,12,58569.5,04773:56:48,,,100,220100,,,,20250707124245,1E96$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C34352E392C38302C33342E342C2D37342E3833383531302C31302E3934333634322C32303235303730373132343234332C303733322C303130312C334141342C424245413337442C30342C31322C35383536392E352C30343737333A35363A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132343234352C3145393624
+RESP:GTFRI,500501,868574042447461,,,11,1,1,41.1,93,35.0,-74.837852,10.943661,20250707124249,0732,0101,3AA4,BBEA37D,04,12,58569.6,04773:56:53,,,100,220100,,,,20250707124249,1E97$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C34312E312C39332C33352E302C2D37342E3833373835322C31302E3934333636312C32303235303730373132343234392C303733322C303130312C334141342C424245413337442C30342C31322C35383536392E362C30343737333A35363A35332C2C2C3130302C3232303130302C2C2C2C32303235303730373132343234392C3145393724
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,93,35.1,-74.836674,10.943544,20250707124343,0732,0101,3AA4,BBEA37D,04,12,58569.7,04773:57:48,,,100,220100,,,,20250707124345,1E98$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39332C33352E312C2D37342E3833363637342C31302E3934333534342C32303235303730373132343334332C303733322C303130312C334141342C424245413337442C30342C31322C35383536392E372C30343737333A35373A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132343334352C3145393824
+RESP:GTFRI,500501,868574042447461,,,10,1,1,9.6,95,37.6,-74.835489,10.943462,20250707124443,0732,0101,3AA4,BBEA37D,04,12,58569.9,04773:58:48,,,100,220100,,,,20250707124445,1E99$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C392E362C39352C33372E362C2D37342E3833353438392C31302E3934333436322C32303235303730373132343434332C303733322C303130312C334141342C424245413337442C30342C31322C35383536392E392C30343737333A35383A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132343434352C3145393924
+RESP:GTFRI,500501,868574042447461,,,10,1,1,9.7,93,41.2,-74.834273,10.943361,20250707124543,0732,0101,3AA4,BBEA37D,04,12,58570.0,04773:59:48,,,100,220100,,,,20250707124545,1E9A$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C392E372C39332C34312E322C2D37342E3833343237332C31302E3934333336312C32303235303730373132343534332C303733322C303130312C334141342C424245413337442C30342C31322C35383537302E302C30343737333A35393A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132343534352C3145394124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,17.6,77,40.1,-74.830572,10.943403,20250707124643,0732,0101,3AA4,BBEA37C,04,12,58570.4,04774:00:48,,,100,220100,,,,20250707124645,1E9B$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C31372E362C37372C34302E312C2D37342E3833303537322C31302E3934333430332C32303235303730373132343634332C303733322C303130312C334141342C424245413337432C30342C31322C35383537302E342C30343737343A30303A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132343634352C3145394224
+RESP:GTFRI,500501,868574042447461,,,11,1,1,8.0,300,38.5,-74.830545,10.943466,20250707124704,0732,0101,3AA4,BBEA37C,04,12,58570.4,04774:01:08,,,100,220100,,,,20250707124704,1E9C$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C382E302C3330302C33382E352C2D37342E3833303534352C31302E3934333436362C32303235303730373132343730342C303733322C303130312C334141342C424245413337432C30342C31322C35383537302E342C30343737343A30313A30382C2C2C3130302C3232303130302C2C2C2C32303235303730373132343730342C3145394324
+RESP:GTFRI,500501,868574042447461,,,11,1,1,29.3,254,38.8,-74.831069,10.943333,20250707124713,0732,0101,3AA4,BBEA37C,04,12,58570.5,04774:01:18,,,100,220100,,,,20250707124713,1E9D$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C32392E332C3235342C33382E382C2D37342E3833313036392C31302E3934333333332C32303235303730373132343731332C303733322C303130312C334141342C424245413337432C30342C31322C35383537302E352C30343737343A30313A31382C2C2C3130302C3232303130302C2C2C2C32303235303730373132343731332C3145394424
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,261,37.4,-74.831513,10.943247,20250707124743,0732,0101,3AA4,BBEA37C,04,12,58570.5,04774:01:48,,,100,220100,,,,20250707124745,1E9E$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3236312C33372E342C2D37342E3833313531332C31302E3934333234372C32303235303730373132343734332C303733322C303130312C334141342C424245413337432C30342C31322C35383537302E352C30343737343A30313A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132343734352C3145394524
+RESP:GTFRI,500501,868574042447461,,,10,1,1,6.2,269,35.9,-74.832083,10.943219,20250707124843,0732,0101,3AA4,BBEA37C,04,12,58570.6,04774:02:48,,,100,220100,,,,20250707124845,1E9F$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C362E322C3236392C33352E392C2D37342E3833323038332C31302E3934333231392C32303235303730373132343834332C303733322C303130312C334141342C424245413337432C30342C31322C35383537302E362C30343737343A30323A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132343834352C3145394624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,3.0,276,38.4,-74.833161,10.943298,20250707124943,0732,0101,3AA4,BBEA37C,04,12,58570.7,04774:03:48,,,100,220100,,,,20250707124945,1EA0$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C332E302C3237362C33382E342C2D37342E3833333136312C31302E3934333239382C32303235303730373132343934332C303733322C303130312C334141342C424245413337432C30342C31322C35383537302E372C30343737343A30333A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132343934352C3145413024
+RESP:GTFRI,500501,868574042447461,,,10,1,1,35.4,276,34.1,-74.835406,10.943505,20250707125043,0732,0101,3AA4,BBEA37C,04,12,58571.0,04774:04:48,,,100,220100,,,,20250707125045,1EA1$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C33352E342C3237362C33342E312C2D37342E3833353430362C31302E3934333530352C32303235303730373132353034332C303733322C303130312C334141342C424245413337432C30342C31322C35383537312E302C30343737343A30343A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132353034352C3145413124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,56.9,253,32.2,-74.842866,10.942544,20250707125143,0732,0101,3AA4,BBEA37D,04,12,58571.8,04774:05:48,,,100,220100,,,,20250707125145,1EA2$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C35362E392C3235332C33322E322C2D37342E3834323836362C31302E3934323534342C32303235303730373132353134332C303733322C303130312C334141342C424245413337442C30342C31322C35383537312E382C30343737343A30353A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132353134352C3145413224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,64.7,264,36.2,-74.851875,10.938831,20250707125243,0732,0101,3AA3,BBEA37D,04,12,58572.9,04774:06:48,,,100,220100,,,,20250707125245,1EA3$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C36342E372C3236342C33362E322C2D37342E3835313837352C31302E3933383833312C32303235303730373132353234332C303733322C303130312C334141332C424245413337442C30342C31322C35383537322E392C30343737343A30363A34382C2C2C3130302C3232303130302C2C2C2C32303235303730373132353234352C3145413324
+RESP:GTFRI,500501,868574042447461,,,11,1,1,39.0,221,39.5,-74.859271,10.936189,20250707125340,0732,0101,3AA3,BB818A6,04,12,58573.8,04774:07:43,,,100,220100,,,,20250707125340,1EA4$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C33392E302C3232312C33392E352C2D37342E3835393237312C31302E3933363138392C32303235303730373132353334302C303733322C303130312C334141332C424238313841362C30342C31322C35383537332E382C30343737343A30373A34332C2C2C3130302C3232303130302C2C2C2C32303235303730373132353334302C3145413424
