textbox12,UnitName,Textbox3,EventTime,GeofenceName,GeofenceEvent1,Textbox4
Grupo: ,Unidad:SRR902,,10/06/2025 3:53:35 p.m.,prueba mon,ENTRADA,
Grupo: ,Unidad:SRR902,,10/06/2025 3:54:35 p.m.,prueba mon,SALIDA,
Grupo: ,Unidad:SRR902,,10/06/2025 4:49:25 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,10/06/2025 4:50:40 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,10/06/2025 5:46:12 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,10/06/2025 5:46:37 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,11/06/2025 7:01:54 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,11/06/2025 7:02:54 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,11/06/2025 9:03:43 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,11/06/2025 9:05:01 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,11/06/2025 9:29:07 a.m.,10.- Clinica San Jose de Torices : cartagena barrio torice cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,11/06/2025 10:09:32 a.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,11/06/2025 10:10:18 a.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,11/06/2025 10:31:18 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:SRR902,,14/06/2025 6:08:17 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,14/06/2025 6:09:36 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,14/06/2025 7:00:32 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,14/06/2025 7:01:21 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,14/06/2025 8:43:34 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,14/06/2025 8:44:34 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,14/06/2025 9:58:35 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,14/06/2025 11:32:38 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,14/06/2025 11:33:38 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,14/06/2025 12:59:39 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,14/06/2025 2:21:41 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,14/06/2025 2:22:41 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,15/06/2025 5:58:28 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,15/06/2025 5:59:28 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,15/06/2025 6:03:28 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,15/06/2025 6:05:28 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,15/06/2025 6:33:19 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,15/06/2025 6:34:29 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,15/06/2025 6:47:39 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,15/06/2025 6:49:40 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,15/06/2025 7:57:30 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:SRR902,,15/06/2025 7:58:25 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:SRR902,,15/06/2025 11:00:54 a.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,15/06/2025 11:01:35 a.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,15/06/2025 11:24:35 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,15/06/2025 11:25:35 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,15/06/2025 12:34:37 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,15/06/2025 12:35:37 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,15/06/2025 1:42:24 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,15/06/2025 1:43:24 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,15/06/2025 2:47:25 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,15/06/2025 2:48:25 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,15/06/2025 3:55:37 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,15/06/2025 3:56:37 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,16/06/2025 8:36:02 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,16/06/2025 11:38:51 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,16/06/2025 12:13:36 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,16/06/2025 2:34:04 p.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,16/06/2025 2:34:04 p.m.,prueba mon,ENTRADA,
Grupo: ,Unidad:SRR902,,16/06/2025 2:34:29 p.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,16/06/2025 2:34:29 p.m.,prueba mon,SALIDA,
Grupo: ,Unidad:SRR902,,16/06/2025 2:35:29 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,16/06/2025 2:36:29 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,16/06/2025 5:27:38 p.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:SRR902,,16/06/2025 5:27:56 p.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:SRR902,,16/06/2025 5:48:27 p.m.,"4.- Tienda El Tope : Kr20 27-97, Cartagena, Bolivar",ENTRADA,
Grupo: ,Unidad:SRR902,,16/06/2025 5:49:48 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 5:08:39 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 5:09:22 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 5:47:39 a.m.,10.- Clinica San Jose de Torices : cartagena barrio torice cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 5:48:19 a.m.,10.- Clinica San Jose de Torices : cartagena barrio torice cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 6:25:40 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 6:26:20 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 9:06:53 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 9:07:17 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 9:40:44 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 9:41:44 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 11:54:05 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 11:54:28 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 12:07:45 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 12:07:47 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 12:08:47 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 12:51:30 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 12:51:48 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 2:16:50 p.m.,11.- Avenida del Lago : cartagena avenida el lago cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 2:17:20 p.m.,11.- Avenida del Lago : cartagena avenida el lago cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 3:04:50 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 3:05:50 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 5:38:53 p.m.,6.- Seguro Social : cartagena traversal 54 cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 5:39:53 p.m.,6.- Seguro Social : cartagena traversal 54 cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 6:18:54 p.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 6:19:40 p.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 7:18:46 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 7:21:55 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,17/06/2025 7:59:39 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,17/06/2025 7:59:56 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,18/06/2025 9:00:06 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,18/06/2025 9:01:06 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,18/06/2025 10:18:08 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,18/06/2025 10:19:08 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,18/06/2025 10:21:08 a.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,18/06/2025 10:21:08 a.m.,prueba mon,SALIDA,
Grupo: ,Unidad:SRR902,,18/06/2025 11:28:10 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,18/06/2025 1:58:13 p.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:SRR902,,18/06/2025 3:31:15 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,18/06/2025 3:32:15 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,18/06/2025 4:26:16 p.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,18/06/2025 4:26:41 p.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,19/06/2025 5:45:44 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,19/06/2025 5:46:20 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,19/06/2025 6:35:36 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,19/06/2025 6:36:36 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,19/06/2025 7:24:37 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:SRR902,,19/06/2025 7:24:43 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:SRR902,,19/06/2025 9:45:39 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,19/06/2025 9:46:39 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR902,,19/06/2025 11:37:17 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR902,,19/06/2025 11:38:17 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 5:43:59 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 5:45:59 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 6:38:00 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 6:39:00 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 8:09:07 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 8:24:03 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 8:25:03 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 8:51:43 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 9:08:59 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 9:21:18 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 9:22:18 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 9:34:29 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 9:35:19 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 12:41:17 p.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 12:42:17 p.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 2:00:19 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 2:02:19 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 2:31:20 p.m.,6.- Seguro Social : cartagena traversal 54 cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 2:32:20 p.m.,6.- Seguro Social : cartagena traversal 54 cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 2:45:35 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 2:45:53 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 3:01:20 p.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 3:01:47 p.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 3:46:21 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 3:47:21 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,31/05/2025 5:24:23 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,31/05/2025 5:25:23 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,1/06/2025 4:33:51 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,1/06/2025 4:34:51 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,3/06/2025 5:18:20 a.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,3/06/2025 5:18:24 a.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,3/06/2025 6:05:26 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,3/06/2025 6:06:26 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,3/06/2025 8:19:23 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,3/06/2025 10:40:27 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,3/06/2025 10:41:27 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,3/06/2025 12:02:33 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,3/06/2025 1:37:30 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,3/06/2025 1:38:30 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,3/06/2025 4:39:34 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,3/06/2025 4:40:34 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,3/06/2025 5:14:41 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,3/06/2025 5:15:12 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,3/06/2025 5:36:35 p.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,3/06/2025 5:37:05 p.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,3/06/2025 6:27:36 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,3/06/2025 6:28:36 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,4/06/2025 4:30:07 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,4/06/2025 4:31:07 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,4/06/2025 4:54:07 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,4/06/2025 4:54:36 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,4/06/2025 5:07:08 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,4/06/2025 5:08:08 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,4/06/2025 7:20:26 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,4/06/2025 7:42:04 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,4/06/2025 7:55:12 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,4/06/2025 7:56:12 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,4/06/2025 8:07:12 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,4/06/2025 8:44:21 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,4/06/2025 8:44:50 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,4/06/2025 9:39:38 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,4/06/2025 9:40:38 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,4/06/2025 10:43:20 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:SRR661,,4/06/2025 12:05:17 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,4/06/2025 12:18:17 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,4/06/2025 12:19:17 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,4/06/2025 2:43:20 p.m.,11.- Avenida del Lago : cartagena avenida el lago cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,4/06/2025 2:44:20 p.m.,11.- Avenida del Lago : cartagena avenida el lago cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,4/06/2025 3:19:31 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,4/06/2025 3:21:15 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,6/06/2025 6:08:30 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,6/06/2025 6:08:37 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,6/06/2025 7:32:16 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:SRR661,,6/06/2025 7:32:44 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:SRR661,,6/06/2025 7:46:17 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,6/06/2025 7:47:17 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,6/06/2025 7:49:17 a.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,6/06/2025 7:49:17 a.m.,prueba mon,SALIDA,
Grupo: ,Unidad:SRR661,,6/06/2025 9:09:19 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,6/06/2025 10:15:20 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:SRR661,,6/06/2025 10:17:20 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:SRR661,,6/06/2025 10:56:21 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
