,Created,Message,Status
3481,2025-05-20 12:40:15.257,"+RESP:GTGEO,500700,868574042858816,,,50,1,1,28.6,184,16.6,-75.471549,10.377822,20250520124123,0732,0101,3AB6,BBA3F84,04,12,38284.8,20250520124122,2C2B$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35302C312C312C32382E362C3138342C31362E362C2D37352E3437313534392C31302E3337373832322C32303235303532303132343132332C303733322C303130312C334142362C424241334638342C30342C31322C33383238342E382C32303235303532303132343132322C3243324224
3504,2025-05-20 12:54:00.114,"+RESP:GTGEO,500700,868574042858816,,,61,1,1,21.3,276,15.2,-75.488434,10.391080,20250520125508,0732,0101,3AB6,BBAAED1,04,12,38289.1,20250520125507,2C42$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36312C312C312C32312E332C3237362C31352E322C2D37352E3438383433342C31302E3339313038302C32303235303532303132353530382C303733322C303130312C334142362C424241414544312C30342C31322C33383238392E312C32303235303532303132353530372C3243343224
3506,2025-05-20 12:54:23.767,"+RESP:GTGEO,500700,868574042858816,,,60,1,1,27.9,249,18.3,-75.489208,10.390792,20250520125532,0732,0101,3AB6,BBACDFB,04,12,38289.2,20250520125531,2C44$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36302C312C312C32372E392C3234392C31382E332C2D37352E3438393230382C31302E3339303739322C32303235303532303132353533322C303733322C303130312C334142362C424241434446422C30342C31322C33383238392E322C32303235303532303132353533312C3243343424
3511,2025-05-20 12:58:13.159,"+RESP:GTGEO,500700,868574042858816,,,71,1,1,18.8,262,9.9,-75.501579,10.388688,20250520125921,0732,0101,3AB6,BBA422D,04,12,38290.6,20250520125920,2C49$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37312C312C312C31382E382C3236322C392E392C2D37352E3530313537392C31302E3338383638382C32303235303532303132353932312C303733322C303130312C334142362C424241343232442C30342C31322C33383239302E362C32303235303532303132353932302C3243343924
3513,2025-05-20 12:58:48.867,"+RESP:GTGEO,500700,868574042858816,,,70,1,1,8.9,258,9.4,-75.502558,10.388494,20250520125957,0732,0101,3AB6,BBAD163,04,12,38290.7,20250520125956,2C4B$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37302C312C312C382E392C3235382C392E342C2D37352E3530323535382C31302E3338383439342C32303235303532303132353935372C303733322C303130312C334142362C424241443136332C30342C31322C33383239302E372C32303235303532303132353935362C3243344224
3543,2025-05-20 13:13:37.195,"+RESP:GTGEO,500700,868574042858816,,,81,1,1,48.8,297,7.7,-75.525922,10.406308,20250520131442,0732,0101,3AB6,BBACD7A,04,12,38295.5,20250520131441,2C69$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38312C312C312C34382E382C3239372C372E372C2D37352E3532353932322C31302E3430363330382C32303235303532303133313434322C303733322C303130312C334142362C424241434437412C30342C31322C33383239352E352C32303235303532303133313434312C3243363924
3544,2025-05-20 13:13:43.959,"+RESP:GTGEO,500700,868574042858816,,,80,1,1,12.1,302,6.9,-75.526501,10.406639,20250520131451,0732,0101,3AB6,BBAAF20,04,12,38295.6,20250520131450,2C6A$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38302C312C312C31322E312C3330322C362E392C2D37352E3532363530312C31302E3430363633392C32303235303532303133313435312C303733322C303130312C334142362C424241414632302C30342C31322C33383239352E362C32303235303532303133313435302C3243364124
3590,2025-05-20 13:38:45.240,"+RESP:GTGEO,500700,868574042858816,,,91,1,1,40.2,308,1.8,-75.541770,10.427155,20250520133953,0732,0101,3AB6,BBA392D,04,12,38300.3,20250520133952,2C98$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C39312C312C312C34302E322C3330382C312E382C2D37352E3534313737302C31302E3432373135352C32303235303532303133333935332C303733322C303130312C334142362C424241333932442C30342C31322C33383330302E332C32303235303532303133333935322C3243393824
3591,2025-05-20 13:39:21.684,"+RESP:GTGEO,500700,868574042858816,,,90,1,1,18.8,283,4.6,-75.542551,10.427477,20250520134029,0732,0101,3AB6,BBAAE7F,04,12,38300.3,20250520134029,2C99$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C39302C312C312C31382E382C3238332C342E362C2D37352E3534323535312C31302E3432373437372C32303235303532303133343032392C303733322C303130312C334142362C424241414537462C30342C31322C33383330302E332C32303235303532303133343032392C3243393924
3657,2025-05-20 14:17:18.723,"+RESP:GTGEO,500700,868574042858816,,,A1,1,1,18.1,51,7.2,-75.557341,10.399678,20250520141824,0732,0101,3AB6,BBAB0AB,04,12,38309.2,20250520141823,2CDB$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C41312C312C312C31382E312C35312C372E322C2D37352E3535373334312C31302E3339393637382C32303235303532303134313832342C303733322C303130312C334142362C424241423041422C30342C31322C33383330392E322C32303235303532303134313832332C3243444224
3659,2025-05-20 14:18:19.140,"+RESP:GTGEO,500700,868574042858816,,,A0,1,1,16.8,48,11.6,-75.556707,10.400236,20250520141924,0732,0101,3AB6,BBAAC99,04,12,38309.3,20250520141923,2CDD$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C41302C312C312C31362E382C34382C31312E362C2D37352E3535363730372C31302E3430303233362C32303235303532303134313932342C303733322C303130312C334142362C424241414339392C30342C31322C33383330392E332C32303235303532303134313932332C3243444424
3688,2025-05-20 14:34:19.155,"+RESP:GTGEO,500700,868574042858816,,,11,1,1,22.0,246,23.0,-75.534711,10.432556,20250520143523,0732,0101,3AB6,BBAAF0B,04,12,38315.3,20250520143522,2CFA$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C31312C312C312C32322E302C3234362C32332E302C2D37352E3533343731312C31302E3433323535362C32303235303532303134333532332C303733322C303130312C334142362C424241414630422C30342C31322C33383331352E332C32303235303532303134333532322C3243464124
3690,2025-05-20 14:34:50.815,"+RESP:GTGEO,500700,868574042858816,,,10,1,1,21.5,232,16.2,-75.535550,10.431981,20250520143559,0732,0101,3AB6,BBAAF0D,04,12,38315.4,20250520143558,2CFC$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C31302C312C312C32312E352C3233322C31362E322C2D37352E3533353535302C31302E3433313938312C32303235303532303134333535392C303733322C303130312C334142362C424241414630442C30342C31322C33383331352E342C32303235303532303134333535382C3243464324
3711,2025-05-20 14:46:48.624,"+RESP:GTGEO,500700,868574042858816,,,C1,1,1,36.9,91,10.0,-75.538351,10.419687,20250520144756,0732,0101,3AB6,BBA3EBC,04,12,38317.3,20250520144755,2D11$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C43312C312C312C33362E392C39312C31302E302C2D37352E3533383335312C31302E3431393638372C32303235303532303134343735362C303733322C303130312C334142362C424241334542432C30342C31322C33383331372E332C32303235303532303134343735352C3244313124
3712,2025-05-20 14:46:56.335,"+RESP:GTGEO,500700,868574042858816,,,C0,1,1,36.8,81,9.9,-75.537422,10.419697,20250520144805,0732,0101,3AB6,BBAD216,04,12,38317.4,20250520144804,2D12$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C43302C312C312C33362E382C38312C392E392C2D37352E3533373432322C31302E3431393639372C32303235303532303134343830352C303733322C303130312C334142362C424241443231362C30342C31322C33383331372E342C32303235303532303134343830342C3244313224
3740,2025-05-20 15:00:42.999,"+RESP:GTGEO,500700,868574042858816,,,81,1,1,51.2,109,11.1,-75.526426,10.406330,20250520150151,0732,0101,3AB6,BBAAF20,04,12,38321.0,20250520150150,2D2E$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38312C312C312C35312E322C3130392C31312E312C2D37352E3532363432362C31302E3430363333302C32303235303532303135303135312C303733322C303130312C334142362C424241414632302C30342C31322C33383332312E302C32303235303532303135303135302C3244324524
3742,2025-05-20 15:00:52.116,"+RESP:GTGEO,500700,868574042858816,,,80,1,1,33.1,113,13.2,-75.525663,10.406028,20250520150200,0732,0101,3AB6,BBAAF20,04,12,38321.1,20250520150200,2D30$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38302C312C312C33332E312C3131332C31332E322C2D37352E3532353636332C31302E3430363032382C32303235303532303135303230302C303733322C303130312C334142362C424241414632302C30342C31322C33383332312E312C32303235303532303135303230302C3244333024
3746,2025-05-20 15:01:47.300,"+RESP:GTGEO,500700,868574042858816,,,21,1,1,26.1,130,10.3,-75.521485,10.405064,20250520150255,0732,0101,3AB6,BBA40A8,04,12,38321.6,20250520150254,2D34$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C32312C312C312C32362E312C3133302C31302E332C2D37352E3532313438352C31302E3430353036342C32303235303532303135303235352C303733322C303130312C334142362C424241343041382C30342C31322C33383332312E362C32303235303532303135303235342C3244333424
3749,2025-05-20 15:03:31.782,"+RESP:GTGEO,500700,868574042858816,,,20,1,1,9.4,184,8.4,-75.521469,10.404288,20250520150440,0732,0101,3AB6,BBA40A8,04,12,38321.7,20250520150439,2D37$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C32302C312C312C392E342C3138342C382E342C2D37352E3532313436392C31302E3430343238382C32303235303532303135303434302C303733322C303130312C334142362C424241343041382C30342C31322C33383332312E372C32303235303532303135303433392C3244333724
3774,2025-05-20 15:17:52.514,"+RESP:GTGEO,500700,868574042858816,,,71,1,1,4.9,74,10.1,-75.502154,10.388389,20250520151900,0732,0101,3AB6,BBA422E,04,12,38327.0,20250520151859,2D50$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37312C312C312C342E392C37342C31302E312C2D37352E3530323135342C31302E3338383338392C32303235303532303135313930302C303733322C303130312C334142362C424241343232452C30342C31322C33383332372E302C32303235303532303135313835392C3244353024
3775,2025-05-20 15:18:13.034,"+RESP:GTGEO,500700,868574042858816,,,70,1,1,38.8,79,11.2,-75.501364,10.388567,20250520151921,0732,0101,3AB6,BBA422E,04,12,38327.1,20250520151920,2D51$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37302C312C312C33382E382C37392C31312E322C2D37352E3530313336342C31302E3338383536372C32303235303532303135313932312C303733322C303130312C334142362C424241343232452C30342C31322C33383332372E312C32303235303532303135313932302C3244353124
3778,2025-05-20 15:20:15.811,"+RESP:GTGEO,500700,868574042858816,,,61,1,1,38.7,68,22.3,-75.489012,10.390731,20250520152124,0732,0101,3AB6,BBAAD8C,04,12,38328.5,20250520152123,2D54$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36312C312C312C33382E372C36382C32322E332C2D37352E3438393031322C31302E3339303733312C32303235303532303135323132342C303733322C303130312C334142362C424241414438432C30342C31322C33383332382E352C32303235303532303135323132332C3244353424
3781,2025-05-20 15:21:22.116,"+RESP:GTGEO,500700,868574042858816,,,60,1,1,18.5,148,22.2,-75.488139,10.390612,20250520152230,0732,0101,3AB6,BBAAED1,04,12,38328.6,20250520152229,2D57$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36302C312C312C31382E352C3134382C32322E322C2D37352E3438383133392C31302E3339303631322C32303235303532303135323233302C303733322C303130312C334142362C424241414544312C30342C31322C33383332382E362C32303235303532303135323232392C3244353724
3806,2025-05-20 15:34:33.186,"+RESP:GTGEO,500700,868574042858816,,,51,1,1,29.4,2,20.1,-75.471519,10.378128,20250520153531,0732,0101,3AB6,BBA430A,04,12,38332.9,20250520153530,2D70$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35312C312C312C32392E342C322C32302E312C2D37352E3437313531392C31302E3337383132382C32303235303532303135333533312C303733322C303130312C334142362C424241343330412C30342C31322C33383333322E392C32303235303532303135333533302C3244373024
3809,2025-05-20 15:35:58.974,"+RESP:GTGEO,500700,868574042858816,,,50,1,1,10.9,29,17.0,-75.471379,10.378893,20250520153707,0732,0101,3AB6,BBAADA0,04,12,38333.0,20250520153706,2D73$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35302C312C312C31302E392C32392C31372E302C2D37352E3437313337392C31302E3337383839332C32303235303532303135333730372C303733322C303130312C334142362C424241414441302C30342C31322C33383333332E302C32303235303532303135333730362C3244373324
3812,2025-05-20 15:38:16.788,"+RESP:GTGEO,500700,868574042858816,,,41,1,1,14.0,37,13.2,-75.469515,10.381624,20250520153925,0732,0101,3AB6,BBAAF70,04,12,38333.3,20250520153924,2D76$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C34312C312C312C31342E302C33372C31332E322C2D37352E3436393531352C31302E3338313632342C32303235303532303135333932352C303733322C303130312C334142362C424241414637302C30342C31322C33383333332E332C32303235303532303135333932342C3244373624
3813,2025-05-20 15:38:17.369,"+RESP:GTGEO,500700,868574042858816,,,B1,1,1,14.0,37,13.2,-75.469515,10.381624,20250520153925,0732,0101,3AB6,BBAAF70,04,12,38333.3,20250520153924,2D77$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C42312C312C312C31342E302C33372C31332E322C2D37352E3436393531352C31302E3338313632342C32303235303532303135333932352C303733322C303130312C334142362C424241414637302C30342C31322C33383333332E332C32303235303532303135333932342C3244373724
3816,2025-05-20 15:38:48.471,"+RESP:GTGEO,500700,868574042858816,,,40,1,1,18.4,301,8.4,-75.469948,10.382050,20250520153946,0732,0101,3AB6,BBAAF70,04,12,38333.4,20250520153945,2D7A$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C34302C312C312C31382E342C3330312C382E342C2D37352E3436393934382C31302E3338323035302C32303235303532303135333934362C303733322C303130312C334142362C424241414637302C30342C31322C33383333332E342C32303235303532303135333934352C3244374124
3817,2025-05-20 15:38:49.132,"+RESP:GTGEO,500700,868574042858816,,,B0,1,1,18.4,301,8.4,-75.469948,10.382050,20250520153946,0732,0101,3AB6,BBAAF70,04,12,38333.4,20250520153945,2D7B$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C42302C312C312C31382E342C3330312C382E342C2D37352E3436393934382C31302E3338323035302C32303235303532303135333934362C303733322C303130312C334142362C424241414637302C30342C31322C33383333332E342C32303235303532303135333934352C3244374224
3828,2025-05-20 15:45:58.952,"+RESP:GTGEO,500700,868574042858816,,,31,1,1,29.0,135,23.7,-75.459146,10.375060,20250520154705,0732,0101,3AB6,BBA4308,04,12,38335.3,20250520154704,2D86$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33312C312C312C32392E302C3133352C32332E372C2D37352E3435393134362C31302E3337353036302C32303235303532303135343730352C303733322C303130312C334142362C424241343330382C30342C31322C33383333352E332C32303235303532303135343730342C3244383624
3829,2025-05-20 15:46:09.359,"+RESP:GTGEO,500700,868574042858816,,,30,1,1,32.3,128,22.4,-75.458418,10.374439,20250520154717,0732,0101,3AB6,BBAAF67,04,12,38335.4,20250520154717,2D87$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33302C312C312C33322E332C3132382C32322E342C2D37352E3435383431382C31302E3337343433392C32303235303532303135343731372C303733322C303130312C334142362C424241414636372C30342C31322C33383333352E342C32303235303532303135343731372C3244383724
3864,2025-05-20 16:05:20.143,"+RESP:GTGEO,500700,868574042858816,,,01,1,1,7.4,0,11.0,-75.456962,10.401601,20250520160628,0732,0101,3AB6,BBACE24,04,12,38343.8,20250520160628,2DA9$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C30312C312C312C372E342C302C31312E302C2D37352E3435363936322C31302E3430313630312C32303235303532303136303632382C303733322C303130312C334142362C424241434532342C30342C31322C33383334332E382C32303235303532303136303632382C3244413924
3888,2025-05-20 17:07:55.160,"+RESP:GTGEO,500700,868574042858816,,,00,1,1,11.1,170,21.8,-75.456877,10.401510,20250520170755,0732,0101,3AB6,BBACE24,04,12,38343.8,20250520170754,2DC1$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C30302C312C312C31312E312C3137302C32312E382C2D37352E3435363837372C31302E3430313531302C32303235303532303137303735352C303733322C303130312C334142362C424241434532342C30342C31322C33383334332E382C32303235303532303137303735342C3244433124
4124,2025-05-20 23:17:06.293,"+RESP:GTGEO,500700,868574042858816,,,31,1,1,20.3,138,17.2,-75.459187,10.375160,20250520231705,0732,0101,3AB6,BBA4308,04,12,38354.5,20250520231704,2EAD$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33312C312C312C32302E332C3133382C31372E322C2D37352E3435393138372C31302E3337353136302C32303235303532303233313730352C303733322C303130312C334142362C424241343330382C30342C31322C33383335342E352C32303235303532303233313730342C3245414424
4125,2025-05-20 23:17:21.121,"+RESP:GTGEO,500700,868574042858816,,,30,1,1,24.7,130,16.7,-75.458482,10.374530,20250520231720,0732,0101,3AB6,BBAAF67,04,12,38354.6,20250520231719,2EAE$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33302C312C312C32342E372C3133302C31362E372C2D37352E3435383438322C31302E3337343533302C32303235303532303233313732302C303733322C303130312C334142362C424241414636372C30342C31322C33383335342E362C32303235303532303233313731392C3245414524
4285,2025-05-21 09:44:42.349,"+RESP:GTGEO,500700,868574042858816,,,31,1,1,28.7,310,16.3,-75.458569,10.374736,20250521094551,0732,0101,3AB6,BBAAF67,04,12,38377.9,20250521094550,2F4E$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33312C312C312C32382E372C3331302C31362E332C2D37352E3435383536392C31302E3337343733362C32303235303532313039343535312C303733322C303130312C334142362C424241414636372C30342C31322C33383337372E392C32303235303532313039343535302C3246344524
4286,2025-05-21 09:44:54.440,"+RESP:GTGEO,500700,868574042858816,,,30,1,1,26.6,317,15.3,-75.459190,10.375324,20250521094603,0732,0101,3AB6,BBAAF67,04,12,38378.0,20250521094603,2F4F$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33302C312C312C32362E362C3331372C31352E332C2D37352E3435393139302C31302E3337353332342C32303235303532313039343630332C303733322C303130312C334142362C424241414636372C30342C31322C33383337382E302C32303235303532313039343630332C3246344624
4297,2025-05-21 09:49:58.161,"+RESP:GTGEO,500700,868574042858816,,,51,1,1,21.7,214,14.4,-75.471442,10.378867,20250521095106,0732,0101,3AB6,BBAADA0,04,12,38380.4,20250521095106,2F5A$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35312C312C312C32312E372C3231342C31342E342C2D37352E3437313434322C31302E3337383836372C32303235303532313039353130362C303733322C303130312C334142362C424241414441302C30342C31322C33383338302E342C32303235303532313039353130362C3246354124
4298,2025-05-21 09:50:18.176,"+RESP:GTGEO,500700,868574042858816,,,50,1,1,34.1,182,7.3,-75.471545,10.377870,20250521095127,0732,0101,3AB6,BBA3F84,04,12,38380.5,20250521095126,2F5B$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35302C312C312C33342E312C3138322C372E332C2D37352E3437313534352C31302E3337373837302C32303235303532313039353132372C303733322C303130312C334142362C424241334638342C30342C31322C33383338302E352C32303235303532313039353132362C3246354224
4316,2025-05-21 10:00:03.502,"+RESP:GTGEO,500700,868574042858816,,,61,1,1,18.8,310,21.3,-75.488285,10.391105,20250521100112,0732,0101,3AB6,BBAAED1,04,12,38384.7,20250521100112,2F6D$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36312C312C312C31382E382C3331302C32312E332C2D37352E3438383238352C31302E3339313130352C32303235303532313130303131322C303733322C303130312C334142362C424241414544312C30342C31322C33383338342E372C32303235303532313130303131322C3246364424
4319,2025-05-21 10:00:30.360,"+RESP:GTGEO,500700,868574042858816,,,60,1,1,26.2,249,20.0,-75.489342,10.390737,20250521100139,0732,0101,3AB6,BBAAD8B,04,12,38384.9,20250521100138,2F70$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36302C312C312C32362E322C3234392C32302E302C2D37352E3438393334322C31302E3339303733372C32303235303532313130303133392C303733322C303130312C334142362C424241414438422C30342C31322C33383338342E392C32303235303532313130303133382C3246373024
4321,2025-05-21 10:03:00.214,"+RESP:GTGEO,500700,868574042858816,,,71,1,1,42.6,261,10.9,-75.502105,10.388572,20250521100409,0732,0101,3AB6,BBA422E,04,12,38386.3,20250521100408,2F72$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37312C312C312C34322E362C3236312C31302E392C2D37352E3530323130352C31302E3338383537322C32303235303532313130303430392C303733322C303130312C334142362C424241343232452C30342C31322C33383338362E332C32303235303532313130303430382C3246373224
4323,2025-05-21 10:03:09.181,"+RESP:GTGEO,500700,868574042858816,,,70,1,1,8.8,257,10.5,-75.502647,10.388465,20250521100418,0732,0101,3AB6,BBA422E,04,12,38386.4,20250521100417,2F74$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37302C312C312C382E382C3235372C31302E352C2D37352E3530323634372C31302E3338383436352C32303235303532313130303431382C303733322C303130312C334142362C424241343232452C30342C31322C33383338362E342C32303235303532313130303431372C3246373424
4350,2025-05-21 10:15:02.043,"+RESP:GTGEO,500700,868574042858816,,,81,1,1,49.0,296,18.3,-75.525750,10.406216,20250521101608,0732,0101,3AB6,BBACD7A,04,12,38391.1,20250521101608,2F8F$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38312C312C312C34392E302C3239362C31382E332C2D37352E3532353735302C31302E3430363231362C32303235303532313130313630382C303733322C303130312C334142362C424241434437412C30342C31322C33383339312E312C32303235303532313130313630382C3246384624
4352,2025-05-21 10:15:08.474,"+RESP:GTGEO,500700,868574042858816,,,80,1,1,18.0,309,16.2,-75.526437,10.406667,20250521101617,0732,0101,3AB6,BBAAF20,04,12,38391.2,20250521101617,2F91$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38302C312C312C31382E302C3330392C31362E322C2D37352E3532363433372C31302E3430363636372C32303235303532313130313631372C303733322C303130312C334142362C424241414632302C30342C31322C33383339312E322C32303235303532313130313631372C3246393124
4382,2025-05-21 10:28:16.115,"+RESP:GTGEO,500700,868574042858816,,,91,1,1,29.7,308,1.5,-75.541756,10.427116,20250521102925,0732,0101,3AB6,BBA392D,04,12,38395.9,20250521102924,2FAF$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C39312C312C312C32392E372C3330382C312E352C2D37352E3534313735362C31302E3432373131362C32303235303532313130323932352C303733322C303130312C334142362C424241333932442C30342C31322C33383339352E392C32303235303532313130323932342C3246414624
4383,2025-05-21 10:29:02.534,"+RESP:GTGEO,500700,868574042858816,,,90,1,1,22.9,286,1.0,-75.542485,10.427448,20250521103010,0732,0101,3AB6,BBAAE7F,04,12,38396.0,20250521103009,2FB0$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C39302C312C312C32322E392C3238362C312E302C2D37352E3534323438352C31302E3432373434382C32303235303532313130333031302C303733322C303130312C334142362C424241414537462C30342C31322C33383339362E302C32303235303532313130333030392C3246423024
4433,2025-05-21 10:55:00.203,"+RESP:GTGEO,500700,868574042858816,,,A1,1,1,27.2,51,8.1,-75.557309,10.399665,20250521105609,0732,0101,3AB6,BBAB0AB,04,12,38404.4,20250521105608,2FE2$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C41312C312C312C32372E322C35312C382E312C2D37352E3535373330392C31302E3339393636352C32303235303532313130353630392C303733322C303130312C334142362C424241423041422C30342C31322C33383430342E342C32303235303532313130353630382C3246453224
4435,2025-05-21 10:55:15.432,"+RESP:GTGEO,500700,868574042858816,,,A0,1,1,27.0,45,8.4,-75.556536,10.400396,20250521105624,0732,0101,3AB6,BBAAC99,04,12,38404.5,20250521105624,2FE4$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C41302C312C312C32372E302C34352C382E342C2D37352E3535363533362C31302E3430303339362C32303235303532313130353632342C303733322C303130312C334142362C424241414339392C30342C31322C33383430342E352C32303235303532313130353632342C3246453424
4454,2025-05-21 11:08:58.513,"+RESP:GTGEO,500700,868574042858816,,,11,1,1,17.8,245,9.1,-75.534727,10.432601,20250521111006,0732,0101,3AB6,BBAAF0B,04,12,38410.5,20250521111005,2FF7$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C31312C312C312C31372E382C3234352C392E312C2D37352E3533343732372C31302E3433323630312C32303235303532313131313030362C303733322C303130312C334142362C424241414630422C30342C31322C33383431302E352C32303235303532313131313030352C3246463724
4456,2025-05-21 11:09:15.313,"+RESP:GTGEO,500700,868574042858816,,,10,1,1,21.2,233,9.1,-75.535464,10.432097,20250521111024,0732,0101,3AB6,BBAAF0D,04,12,38410.6,20250521111023,2FF9$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C31302C312C312C32312E322C3233332C392E312C2D37352E3533353436342C31302E3433323039372C32303235303532313131313032342C303733322C303130312C334142362C424241414630442C30342C31322C33383431302E362C32303235303532313131313032332C3246463924
4469,2025-05-21 11:17:12.346,"+RESP:GTGEO,500700,868574042858816,,,C1,1,1,36.9,92,4.2,-75.538443,10.419667,20250521111821,0732,0101,3AB6,BBA3EBC,04,12,38412.4,20250521111821,3006$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C43312C312C312C33362E392C39322C342E322C2D37352E3533383434332C31302E3431393636372C32303235303532313131313832312C303733322C303130312C334142362C424241334542432C30342C31322C33383431322E342C32303235303532313131313832312C3330303624
4470,2025-05-21 11:17:27.764,"+RESP:GTGEO,500700,868574042858816,,,C0,1,1,22.2,77,4.4,-75.537155,10.419733,20250521111836,0732,0101,3AB6,BBAD216,04,12,38412.6,20250521111835,3007$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C43302C312C312C32322E322C37372C342E342C2D37352E3533373135352C31302E3431393733332C32303235303532313131313833362C303733322C303130312C334142362C424241443231362C30342C31322C33383431322E362C32303235303532313131313833352C3330303724
4501,2025-05-21 11:32:30.357,"+RESP:GTGEO,500700,868574042858816,,,81,1,1,30.3,111,10.1,-75.526454,10.406311,20250521113339,0732,0101,3AB6,BBAAF20,04,12,38416.2,20250521113339,3026$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38312C312C312C33302E332C3131312C31302E312C2D37352E3532363435342C31302E3430363331312C32303235303532313131333333392C303733322C303130312C334142362C424241414632302C30342C31322C33383431362E322C32303235303532313131333333392C3330323624
4502,2025-05-21 11:32:42.075,"+RESP:GTGEO,500700,868574042858816,,,80,1,1,30.1,113,13.0,-75.525583,10.405964,20250521113351,0732,0101,3AB6,BBAAF20,04,12,38416.3,20250521113350,3027$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38302C312C312C33302E312C3131332C31332E302C2D37352E3532353538332C31302E3430353936342C32303235303532313131333335312C303733322C303130312C334142362C424241414632302C30342C31322C33383431362E332C32303235303532313131333335302C3330323724
4505,2025-05-21 11:33:42.546,"+RESP:GTGEO,500700,868574042858816,,,21,1,1,23.9,108,6.3,-75.521592,10.405196,20250521113451,0732,0101,3AB6,BBA40A6,04,12,38416.7,20250521113451,302A$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C32312C312C312C32332E392C3130382C362E332C2D37352E3532313539322C31302E3430353139362C32303235303532313131333435312C303733322C303130312C334142362C424241343041362C30342C31322C33383431362E372C32303235303532313131333435312C3330324124
