,Created,Message,Status
5820,2025-05-27 09:51:09.287,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,50.8,190,15.9,-75.450206,10.383968,20250527095223,0732,0101,3AB6,BBA4506,04,12,31111.8,20250527095224,4B5A$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35302E382C3139302C31352E392C2D37352E3435303230362C31302E3338333936382C32303235303532373039353232332C303733322C303130312C334142362C424241343530362C30342C31322C33313131312E382C32303235303532373039353232342C3442354124
5855,2025-05-27 10:11:09.202,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,63.9,260,25.8,-75.495011,10.389718,20250527101223,0732,0101,3AB6,BBA422C,04,12,31121.2,20250527101224,4B7D$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C36332E392C3236302C32352E382C2D37352E3439353031312C31302E3338393731382C32303235303532373130313232332C303733322C303130312C334142362C424241343232432C30342C31322C33313132312E322C32303235303532373130313232342C3442374424
6088,2025-05-27 12:29:20.411,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,60.3,12,22.5,-75.451769,10.375150,20250527123034,0732,0101,3AB6,BBAAF66,04,12,31168.1,20250527123035,4C66$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C36302E332C31322C32322E352C2D37352E3435313736392C31302E3337353135302C32303235303532373132333033342C303733322C303130312C334142362C424241414636362C30342C31322C33313136382E312C32303235303532373132333033352C3443363624
6112,2025-05-27 12:47:29.608,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,54.5,195,12.8,-75.446327,10.399883,20250527124833,0732,0101,3ACA,BBA4539,04,12,31172.8,20250527124833,4C7D$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35342E352C3139352C31322E382C2D37352E3434363332372C31302E3339393838332C32303235303532373132343833332C303733322C303130312C334143412C424241343533392C30342C31322C33313137322E382C32303235303532373132343833332C3443374424
6166,2025-05-27 13:30:16.885,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,66.3,194,10.9,-75.446426,10.399409,20250527133131,0732,0101,0E28,B055,04,12,31177.0,20250527133132,4CB3$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C36362E332C3139342C31302E392C2D37352E3434363432362C31302E3339393430392C32303235303532373133333133312C303733322C303130312C304532382C423035352C30342C31322C33313137372E302C32303235303532373133333133322C3443423324
6497,2025-05-27 17:02:54.632,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,56.0,345,10.7,-75.445913,10.402042,20250527170408,0732,0101,3AB6,BBA4539,04,12,31238.4,20250527170409,4DFC$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35362E302C3334352C31302E372C2D37352E3434353931332C31302E3430323034322C32303235303532373137303430382C303733322C303130312C334142362C424241343533392C30342C31322C33313233382E342C32303235303532373137303430392C3444464324
6522,2025-05-27 17:13:19.048,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,52.0,195,13.2,-75.446421,10.399582,20250527171432,0732,0101,3AB6,BBA4539,04,12,31241.2,20250527171432,4E12$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35322E302C3139352C31332E322C2D37352E3434363432312C31302E3339393538322C32303235303532373137313433322C303733322C303130312C334142362C424241343533392C30342C31322C33313234312E322C32303235303532373137313433322C3445313224
6568,2025-05-27 17:52:03.004,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,62.4,193,9.8,-75.446113,10.400717,20250527175249,0732,0101,3AB6,BBA44EA,04,12,31245.1,20250527175250,4E40$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C36322E342C3139332C392E382C2D37352E3434363131332C31302E3430303731372C32303235303532373137353234392C303733322C303130312C334142362C424241343445412C30342C31322C33313234352E312C32303235303532373137353235302C3445343024
6575,2025-05-27 17:57:03.948,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,59.9,252,22.3,-75.453611,10.372126,20250527175818,0732,0101,3AB6,BBAAF66,04,12,31248.4,20250527175819,4E47$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35392E392C3235322C32322E332C2D37352E3435333631312C31302E3337323132362C32303235303532373137353831382C303733322C303130312C334142362C424241414636362C30342C31322C33313234382E342C32303235303532373137353831392C3445343724
6756,2025-05-27 19:53:38.652,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,58.2,58,8.4,-75.549968,10.428205,20250527195449,0732,0101,3AAC,BBAAE86,04,12,31278.6,20250527195450,4EFB$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35382E322C35382C382E342C2D37352E3534393936382C31302E3432383230352C32303235303532373139353434392C303733322C303130312C334141432C424241414538362C30342C31322C33313237382E362C32303235303532373139353435302C3445464224
6959,2025-05-27 23:21:30.750,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,55.8,347,13.6,-75.445929,10.401961,20250527232244,0732,0101,3AB6,BBA4539,04,12,31306.1,20250527232245,4FC6$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35352E382C3334372C31332E362C2D37352E3434353932392C31302E3430313936312C32303235303532373233323234342C303733322C303130312C334142362C424241343533392C30342C31322C33313330362E312C32303235303532373233323234352C3446433624
6970,2025-05-27 23:26:50.383,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,55.9,195,20.3,-75.448867,10.390578,20250527232805,0732,0101,0E28,B055,04,12,31309.0,20250527232806,4FD1$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35352E392C3139352C32302E332C2D37352E3434383836372C31302E3339303537382C32303235303532373233323830352C303733322C303130312C304532382C423035352C30342C31322C33313330392E302C32303235303532373233323830362C3446443124
7672,2025-05-28 10:21:32.623,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,74.3,195,13.2,-75.447572,10.395422,20250528102248,0732,0101,3AB6,BBACE15,04,12,31326.2,20250528102248,528F$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C37342E332C3139352C31332E322C2D37352E3434373537322C31302E3339353432322C32303235303532383130323234382C303733322C303130312C334142362C424241434531352C30342C31322C33313332362E322C32303235303532383130323234382C3532384624
7676,2025-05-28 10:24:30.023,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,76.5,191,16.8,-75.451914,10.374948,20250528102545,0732,0101,3AB6,BBAAF66,04,12,31328.5,20250528102546,5293$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C37362E352C3139312C31362E382C2D37352E3435313931342C31302E3337343934382C32303235303532383130323534352C303733322C303130312C334142362C424241414636362C30342C31322C33313332382E352C32303235303532383130323534362C3532393324
7789,2025-05-28 11:29:56.784,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,54.3,239,-1.9,-75.550296,10.428081,20250528113111,0732,0101,3AB6,BBAD627,04,12,31348.8,20250528113112,5304$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35342E332C3233392C2D312E392C2D37352E3535303239362C31302E3432383038312C32303235303532383131333131312C303733322C303130312C334142362C424241443632372C30342C31322C33313334382E382C32303235303532383131333131322C3533303424
7998,2025-05-28 13:46:00.969,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,62.5,10,19.6,-75.451902,10.374391,20250528134714,0732,0101,3AB6,BBAAF66,04,12,31383.2,20250528134715,53D5$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C36322E352C31302C31392E362C2D37352E3435313930322C31302E3337343339312C32303235303532383133343731342C303733322C303130312C334142362C424241414636362C30342C31322C33313338332E322C32303235303532383133343731352C3533443524
8001,2025-05-28 13:46:58.962,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,58.3,11,21.4,-75.450109,10.383907,20250528134814,0732,0101,3AB6,BBACE10,04,12,31384.3,20250528134815,53D7$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35382E332C31312C32312E342C2D37352E3435303130392C31302E3338333930372C32303235303532383133343831342C303733322C303130312C334142362C424241434531302C30342C31322C33313338342E332C32303235303532383133343831352C3533443724
8003,2025-05-28 13:47:57.721,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,63.6,17,21.9,-75.448210,10.392625,20250528134912,0732,0101,3AB6,BBA44EA,04,12,31385.3,20250528134913,53D9$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C36332E362C31372C32312E392C2D37352E3434383231302C31302E3339323632352C32303235303532383133343931322C303733322C303130312C334142362C424241343445412C30342C31322C33313338352E332C32303235303532383133343931332C3533443924
8006,2025-05-28 13:48:56.566,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,72.8,324,15.5,-75.446879,10.403626,20250528135012,0732,0101,3AB6,BBA3F84,04,12,31386.5,20250528135012,53DC$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C37322E382C3332342C31352E352C2D37352E3434363837392C31302E3430333632362C32303235303532383133353031322C303733322C303130312C334142362C424241334638342C30342C31322C33313338362E352C32303235303532383133353031322C3533444324
8015,2025-05-28 13:51:20.643,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,64.3,179,11.3,-75.446018,10.401313,20250528135227,0732,0101,3AB6,BBA44EA,04,12,31387.9,20250528135228,53E5$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C36342E332C3137392C31312E332C2D37352E3434363031382C31302E3430313331332C32303235303532383133353232372C303733322C303130312C334142362C424241343445412C30342C31322C33313338372E392C32303235303532383133353232382C3533453524
8037,2025-05-28 14:03:29.614,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,58.4,73,6.1,-75.450157,10.406884,20250528140441,0732,0101,3AB6,BBACE24,04,12,31391.2,20250528140441,53FB$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35382E342C37332C362E312C2D37352E3435303135372C31302E3430363838342C32303235303532383134303434312C303733322C303130312C334142362C424241434532342C30342C31322C33313339312E322C32303235303532383134303434312C3533464224
8041,2025-05-28 14:04:43.596,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,70.7,195,10.7,-75.446351,10.399742,20250528140556,0732,0101,3AB6,BBA4539,04,12,31392.2,20250528140557,53FF$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C37302E372C3139352C31302E372C2D37352E3434363335312C31302E3339393734322C32303235303532383134303535362C303733322C303130312C334142362C424241343533392C30342C31322C33313339322E322C32303235303532383134303535372C3533464624
8043,2025-05-28 14:05:37.668,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,82.2,189,13.7,-75.449342,10.388795,20250528140653,0732,0101,3AB6,BBA44EA,04,12,31393.5,20250528140654,5401$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C38322E322C3138392C31332E372C2D37352E3434393334322C31302E3338383739352C32303235303532383134303635332C303733322C303130312C334142362C424241343445412C30342C31322C33313339332E352C32303235303532383134303635342C3534303124
8050,2025-05-28 14:08:42.239,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,63.1,237,19.5,-75.453211,10.372299,20250528140956,0732,0101,3AB6,BBAAF66,04,12,31395.4,20250528140957,5408$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C36332E312C3233372C31392E352C2D37352E3435333231312C31302E3337323239392C32303235303532383134303935362C303733322C303130312C334142362C424241414636362C30342C31322C33313339352E342C32303235303532383134303935372C3534303824
8190,2025-05-28 15:39:54.463,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,65.4,240,6.8,-75.550340,10.428091,20250528154109,0732,0101,3AB6,BBAD627,04,12,31415.2,20250528154110,5494$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C36352E342C3234302C362E382C2D37352E3535303334302C31302E3432383039312C32303235303532383135343130392C303733322C303130312C334142362C424241443632372C30342C31322C33313431352E322C32303235303532383135343131302C3534393424
8233,2025-05-28 16:04:26.827,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,77.3,54,4.3,-75.548827,10.429044,20250528160542,0732,0101,3AB6,BBAD627,04,12,31426.0,20250528160542,54BF$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C37372E332C35342C342E332C2D37352E3534383832372C31302E3432393034342C32303235303532383136303534322C303733322C303130312C334142362C424241443632372C30342C31322C33313432362E302C32303235303532383136303534322C3534424624
8381,2025-05-28 17:34:02.589,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,69.2,10,21.8,-75.451705,10.375478,20250528173517,0732,0101,3AAC,BBAAF66,04,12,31449.4,20250528173518,5553$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C36392E322C31302C32312E382C2D37352E3435313730352C31302E3337353437382C32303235303532383137333531372C303733322C303130312C334141432C424241414636362C30342C31322C33313434392E342C32303235303532383137333531382C3535353324
8386,2025-05-28 17:38:12.049,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,68.2,15,14.3,-75.446914,10.397199,20250528173926,0732,0101,3AAC,BBACE24,04,12,31451.9,20250528173926,5558$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C36382E322C31352C31342E332C2D37352E3434363931342C31302E3339373139392C32303235303532383137333932362C303733322C303130312C334141432C424241434532342C30342C31322C33313435312E392C32303235303532383137333932362C3535353824
8471,2025-05-28 18:40:31.889,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,69.8,189,12.9,-75.446010,10.400923,20250528184136,0732,0101,3AB6,BBACE15,04,12,31458.1,20250528184137,55AA$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C36392E382C3138392C31322E392C2D37352E3434363031302C31302E3430303932332C32303235303532383138343133362C303733322C303130312C334142362C424241434531352C30342C31322C33313435382E312C32303235303532383138343133372C3535414124
8600,2025-05-28 20:01:20.232,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,50.5,239,9.0,-75.550937,10.427748,20250528200235,0732,0101,3AAC,BBAAE86,04,12,31481.3,20250528200235,5629$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C35302E352C3233392C392E302C2D37352E3535303933372C31302E3432373734382C32303235303532383230303233352C303733322C303130312C334141432C424241414538362C30342C31322C33313438312E332C32303235303532383230303233352C3536323924
8842,2025-05-28 22:46:01.857,"+ACK:GTSPD,500700,868574042857057,,FFFF,20250528224701,5718$",0x2B41434B3A47545350442C3530303730302C3836383537343034323835373035372C2C464646462C32303235303532383232343730312C3537313824
8843,2025-05-28 22:46:10.687,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,29.9,138,15.5,-75.463006,10.379378,20250528224726,0732,0101,3AB6,BBAB3B7,04,12,31513.2,20250528224726,5719$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32392E392C3133382C31352E352C2D37352E3436333030362C31302E3337393337382C32303235303532383232343732362C303733322C303130312C334142362C424241423342372C30342C31322C33313531332E322C32303235303532383232343732362C3537313924
8845,2025-05-28 22:47:29.117,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,138,15.2,-75.460220,10.376294,20250528224844,0732,0101,3AB6,BBA4308,04,12,31513.7,20250528224845,571B$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3133382C31352E322C2D37352E3436303232302C31302E3337363239342C32303235303532383232343834342C303733322C303130312C334142362C424241343330382C30342C31322C33313531332E372C32303235303532383232343834352C3537314224
8847,2025-05-28 22:47:47.622,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,17.2,139,15.2,-75.459857,10.375896,20250528224902,0732,0101,3AB6,BBA4308,04,12,31513.7,20250528224903,571D$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31372E322C3133392C31352E322C2D37352E3435393835372C31302E3337353839362C32303235303532383232343930322C303733322C303130312C334142362C424241343330382C30342C31322C33313531332E372C32303235303532383232343930332C3537314424
8857,2025-05-28 22:53:30.131,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,19,20.3,-75.449547,10.386653,20250528225446,0732,0101,0E28,B055,04,12,31516.9,20250528225446,5727$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C31392C32302E332C2D37352E3434393534372C31302E3338363635332C32303235303532383232353434362C303733322C303130312C304532382C423035352C30342C31322C33313531362E392C32303235303532383232353434362C3537323724
8859,2025-05-28 22:54:30.291,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,45.9,10,19.8,-75.449347,10.387832,20250528225546,0732,0101,0E28,B055,04,12,31517.1,20250528225546,5729$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C34352E392C31302C31392E382C2D37352E3434393334372C31302E3338373833322C32303235303532383232353534362C303733322C303130312C304532382C423035352C30342C31322C33313531372E312C32303235303532383232353534362C3537323924
8880,2025-05-28 23:04:19.909,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,334,10.1,-75.457193,10.402159,20250528230534,0732,0101,3AB6,BBACE24,04,12,31522.4,20250528230534,573D$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3333342C31302E312C2D37352E3435373139332C31302E3430323135392C32303235303532383233303533342C303733322C303130312C334142362C424241434532342C30342C31322C33313532322E342C32303235303532383233303533342C3537334424
