,Device Name,Last Report Date,Create Time,IMEI,Device Type,Group,Iccid,MCU Firmware Version,Modem Version,Firmware Version,Configuration Version,Hardware Version,Battery Percentage,Battery Voltage,Platform Firmware Version,Last Platform Firmware Version,BT Firmware Version,BT Last Firmware Version,OBD Firmware Version,OBD Last Firmware Version,OBD Configuration Version,OBD Last Configuration Version,Backup Battery Charge State,Ignition State,CAN SN,CAN Module SW Version,Bootloader Version,BLE Bootloader Version,BLE Firmware Version,ECU Firmware Version,Wirepas Firmware Version,Wirepas Mesh API Version,Coprocessor Firmware Version,Wi-Fi Firmware Version,Modem Hardware Version
1290,868574042915558,2025-07-16 23:16:46,2024-09-26 19:45:10,868574042915558,GV55W,Default group,89571016027092433456,,,R00A12V03,0102,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
1291,868574042921069,2025-07-16 23:21:38,2024-09-26 19:45:10,868574042921069,GV55W,Default group,89571016023075933885,,,R00A12V03,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
1292,868574042923255,2025-07-17 02:16:39,2024-09-26 19:45:10,868574042923255,GV55W,Default group,89571016027092431997,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
1293,868574042907829,2025-06-20 02:36:25,2024-09-26 19:45:10,868574042907829,GV55W,Default group,89571016027092433522,,,R00A12V03,0102,01.12,70.0,3.88,,,,,,,,,,,,,,,,,,,,,
1294,868574042917455,2025-07-17 02:01:04,2024-09-26 19:45:10,868574042917455,GV55W,Default group,89571016027092433464,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
1295,868574042901889,2025-07-17 14:23:25,2024-09-26 19:45:10,868574042901889,GV55W,Default group,89571016027092433498,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1296,868574042886825,2025-07-17 02:57:59,2024-09-26 19:45:10,868574042886825,GV55W,Default group,89571016027092433399,,,R00A12V03,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
1297,868574042903844,2025-07-17 19:37:49,2024-09-26 19:45:10,868574042903844,GV55W,Default group,89571016027092433381,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
1298,868574042909940,2025-07-17 02:57:09,2024-09-26 19:45:10,868574042909940,GV55W,Default group,89571016027092433563,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1299,868574042919949,2025-07-17 13:47:03,2024-09-26 19:45:10,868574042919949,GV55W,Default group,89571016027092431930,,,R00A12V03,0102,01.12,10.0,3.6,,,,,,,,,,,,,,,,,,,,,
1300,868574042920509,2025-07-17 02:03:04,2024-09-26 19:45:10,868574042920509,GV55W,Default group,89571017023017478162,,,R00A12V03,0102,01.12,98.0,4.1,,,,,,,,,,,,,,,,,,,,,
1301,868574042914940,2024-10-08 20:49:43,2024-09-26 19:45:10,868574042914940,GV55W,Default group,89571017023017478147,,,R00A12V03,0000,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1302,868574042920830,2025-07-17 02:35:00,2024-09-26 19:45:10,868574042920830,GV55W,Default group,89571016027092431450,,,R00A12V03,0102,01.12,47.0,3.77,,,,,,,,,,,,,,,,,,,,,
1303,868574042924576,2025-01-29 13:08:49,2024-09-26 19:45:10,868574042924576,GV55W,Default group,89571016027092431435,,,R00A12V03,0102,01.12,11.0,3.61,,,,,,,,,,,,,,,,,,,,,
1304,868574042905229,2025-07-17 02:53:10,2024-09-26 19:45:10,868574042905229,GV55W,Default group,89571016027092433639,,,R00A12V03,0102,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
1305,868574042910641,2024-10-08 19:52:20,2024-09-26 19:45:10,868574042910641,GV55W,Default group,89571016026043482612,,,R00A12V03,0102,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1306,868574042920020,2025-07-15 11:34:38,2024-09-26 19:45:10,868574042920020,GV55W,Default group,89571016027092431757,,,R00A12V03,0102,01.12,10.0,3.6,,,,,,,,,,,,,,,,,,,,,
1307,868574042904024,2025-07-17 13:21:46,2024-09-26 19:45:10,868574042904024,GV55W,Default group,89571017023017478071,,,R00A12V03,0112,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
1308,868574042893631,2024-10-10 19:08:23,2024-09-26 19:45:10,868574042893631,GV55W,Default group,89571016027092432011,,,R00A12V03,0000,01.12,0.0,1.12,,,,,,,,,,,,,,,,,,,,,
1309,868574042923859,2025-07-16 20:27:38,2024-09-26 19:45:10,868574042923859,GV55W,Default group,89571016027092431385,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1310,868574042911151,2025-07-17 14:25:25,2024-09-26 19:45:10,868574042911151,GV55W,Default group,89571016027092431914,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
1311,868574042920681,2025-07-17 11:54:18,2024-09-26 19:45:10,868574042920681,GV55W,Default group,89571016027092431500,,,R00A12V03,0102,01.12,0.0,3.38,,,,,,,,,,,,,,,,,,,,,
1312,868574042915590,2025-07-16 19:33:26,2024-09-26 19:45:10,868574042915590,GV55W,Default group,89571016027092431252,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
1313,868574042904339,2025-07-17 02:54:17,2024-09-26 19:45:10,868574042904339,GV55W,Default group,89571016027092431328,,,R00A12V03,0102,01.12,96.0,4.09,,,,,,,,,,,,,,,,,,,,,
1314,868574042857057,2025-07-17 02:36:01,2024-09-26 19:45:10,868574042857057,GV55W,Default group,89571016027092431401,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1315,868574042919113,2025-07-17 06:37:05,2024-09-26 19:45:10,868574042919113,GV55W,Default group,89571016026083539180,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1316,868574042920277,2025-07-16 21:33:29,2024-09-26 19:45:10,868574042920277,GV55W,Default group,89571016023083317535,,,R00A12V03,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
1317,868574042926183,2025-06-17 17:08:19,2024-09-26 19:45:10,868574042926183,GV55W,Default group,89571016027092431617,,,R00A12V03,0102,01.12,95.0,4.08,,,,,,,,,,,,,,,,,,,,,
1318,868574042910062,2025-07-17 09:15:23,2024-09-26 19:45:10,868574042910062,GV55W,Default group,89571016027092431682,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1319,868574042920400,2025-07-17 08:29:46,2024-09-26 19:45:10,868574042920400,GV55W,Default group,89571016027092431641,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1320,868574042911185,2024-11-30 19:55:55,2024-09-26 19:45:10,868574042911185,GV55W,Default group,89571016027092431336,,,R00A12V03,0102,01.12,0.0,3.49,,,,,,,,,,,,,,,,,,,,,
1321,868574042899968,2025-07-17 15:51:01,2024-09-26 19:45:10,868574042899968,GV55W,Default group,89571016026083539529,,,R00A12V03,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
1322,868574042904388,2025-07-17 03:04:16,2024-09-26 19:45:10,868574042904388,GV55W,Default group,89571016027092431393,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
1323,868574042905195,2025-07-17 02:18:47,2024-09-26 19:45:10,868574042905195,GV55W,Default group,89571016026083539230,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
1324,868574042848353,2025-07-17 12:19:51,2024-09-26 19:45:10,868574042848353,GV55W,Default group,89571016027092431351,,,R00A12V03,0102,01.12,18.0,3.68,,,,,,,,,,,,,,,,,,,,,
1325,868574042903588,2025-07-17 17:03:26,2024-09-26 19:45:10,868574042903588,GV55W,Default group,89571016027092431302,,,R00A12V03,0102,01.12,97.0,4.1,,,,,,,,,,,,,,,,,,,,,
1326,868574042925755,2025-07-12 04:48:16,2024-09-26 19:45:10,868574042925755,GV55W,Default group,89571016027092431237,,,R00A12V03,0102,01.12,14.0,3.64,,,,,,,,,,,,,,,,,,,,,
1327,868574042928643,2025-07-16 22:57:30,2024-09-26 19:45:10,868574042928643,GV55W,Default group,89571016027092431666,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
1328,868574042908637,2025-01-31 02:55:29,2024-09-26 19:45:10,868574042908637,GV55W,Default group,89571016027092431419,,,R00A12V03,0102,01.12,17.0,3.67,,,,,,,,,,,,,,,,,,,,,
1329,868574042924188,2025-07-17 04:25:10,2024-09-26 19:45:10,868574042924188,GV55W,Default group,89571016026083539560,,,R00A12V03,0102,01.12,65.0,3.85,,,,,,,,,,,,,,,,,,,,,
1330,868574042920210,2025-07-17 02:38:09,2024-09-26 19:45:10,868574042920210,GV55W,Default group,89571016027092433555,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
1331,868574042911052,2025-07-17 02:59:59,2024-09-26 19:45:10,868574042911052,GV55W,Default group,89571016026083539388,,,R00A12V03,0102,01.12,97.0,4.1,,,,,,,,,,,,,,,,,,,,,
1332,868574042911409,2025-07-17 10:02:06,2024-09-26 19:45:10,868574042911409,GV55W,Default group,89571016027092431922,,,R00A12V03,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
1333,868574042908868,2025-07-15 21:37:09,2024-09-26 19:45:10,868574042908868,GV55W,Default group,89571017023017478196,,,R00A12V03,0102,01.12,0.0,3.42,,,,,,,,,,,,,,,,,,,,,
1334,868574042914619,2025-07-17 02:59:20,2024-09-26 19:45:10,868574042914619,GV55W,Default group,89571016026083539503,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
1335,868574042928387,2025-07-17 02:01:39,2024-09-26 19:45:10,868574042928387,GV55W,Default group,89571016026083539438,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1336,868574042924626,2025-07-17 18:52:46,2024-09-26 19:45:10,868574042924626,GV55W,Default group,89571016026083539354,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
1337,868574042913751,2025-07-17 02:25:38,2024-09-26 19:45:10,868574042913751,GV55W,Default group,89571016026083539453,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1338,868574042927991,2025-07-17 10:54:16,2024-09-26 19:45:10,868574042927991,GV55W,Default group,89571017023017478139,,,R00A12V03,0102,01.12,43.0,3.76,,,,,,,,,,,,,,,,,,,,,
1339,868574042907373,2025-07-16 20:11:35,2024-09-26 19:45:10,868574042907373,GV55W,Default group,89571016027092431906,,,R00A12V03,0102,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
1340,868574042891304,2025-07-17 02:12:59,2024-09-26 19:45:10,868574042891304,GV55W,Default group,89571016026083539198,,,R00A12V03,0102,01.12,62.0,3.83,,,,,,,,,,,,,,,,,,,,,
1341,868574042924519,2025-07-02 01:47:27,2024-09-26 19:45:10,868574042924519,GV55W,Default group,89571016026083539115,,,R00A12V03,0102,01.12,0.0,3.16,,,,,,,,,,,,,,,,,,,,,
1342,868574042848619,2025-07-16 21:54:25,2024-09-26 19:45:10,868574042848619,GV55W,Default group,89571016027092431674,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1343,868574042913991,2025-07-17 08:12:15,2024-09-26 19:45:10,868574042913991,GV55W,Default group,89571016027092431534,,,R00A12V03,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
1344,868574042845128,2025-07-17 00:48:38,2024-09-26 19:45:10,868574042845128,GV55W,Default group,89571016027092431294,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
1345,868574042857750,2025-05-31 02:43:18,2024-09-26 19:45:10,868574042857750,GV55W,Default group,89571016026083539347,,,R00A12V03,0102,01.12,51.0,3.79,,,,,,,,,,,,,,,,,,,,,
1346,868574042920301,2025-07-17 07:26:16,2024-09-26 19:45:10,868574042920301,GV55W,Default group,89571016027092431492,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1347,868574042931464,2025-07-17 02:36:23,2024-09-26 19:45:10,868574042931464,GV55W,Default group,89571016027092433514,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1348,868574042895461,2025-01-10 14:48:31,2024-09-26 19:45:10,868574042895461,GV55W,Default group,89571016027092431229,,,R00A12V03,0102,01.12,0.0,1.2,,,,,,,,,,,,,,,,,,,,,
1349,868574042924147,2025-07-17 14:55:09,2024-09-26 19:45:10,868574042924147,GV55W,Default group,89571017023017478204,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1350,868574042931100,2025-01-31 02:46:04,2024-09-26 19:45:10,868574042931100,GV55W,Default group,89571016026083539479,,,R00A12V03,0102,01.12,2.0,3.52,,,,,,,,,,,,,,,,,,,,,
1351,868574042922653,2025-07-17 14:10:11,2024-09-26 19:45:10,868574042922653,GV55W,Default group,89571016027092431625,,,R00A12V03,0102,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
1352,868574042919139,2025-07-17 02:27:15,2024-09-26 19:45:10,868574042919139,GV55W,Default group,89571016027092433662,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1353,868574042931225,2025-07-17 02:59:00,2024-09-26 19:45:10,868574042931225,GV55W,Default group,89571017023017478105,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
1354,868574042914122,2025-07-17 02:26:57,2024-09-26 19:45:10,868574042914122,GV55W,Default group,89571016026083539396,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
1355,868574042914627,2025-07-17 02:54:36,2024-09-26 19:45:10,868574042914627,GV55W,Default group,89571016026083539495,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
1356,868574042903042,2025-07-17 02:22:39,2024-09-26 19:45:10,868574042903042,GV55W,Default group,89571016027092431633,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
1357,868574042914973,2025-07-17 02:14:06,2024-09-26 19:45:10,868574042914973,GV55W,Default group,89571016026083539255,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
1358,868574042914130,2025-07-17 09:14:05,2024-09-26 19:45:10,868574042914130,GV55W,Default group,89571016026083539164,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
1359,868574042931449,2025-07-17 03:09:38,2024-09-26 19:45:10,868574042931449,GV55W,Default group,89571016027092433357,,,R00A12V03,0102,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
1360,868574042921143,2025-06-21 20:54:45,2024-09-26 19:45:10,868574042921143,GV55W,Default group,89571016027092431567,,,R00A12V03,0102,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1361,868574042931290,2025-07-16 23:35:31,2024-09-26 19:45:10,868574042931290,GV55W,Default group,89571016027092431211,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1362,868574042925789,2025-07-17 00:42:26,2024-09-26 19:45:10,868574042925789,GV55W,Default group,89571016027092431856,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1363,868574042922752,2025-06-21 15:13:31,2024-09-26 19:45:10,868574042922752,GV55W,Default group,89571016027092433605,,,R00A12V03,0102,01.12,10.0,3.6,,,,,,,,,,,,,,,,,,,,,
1364,868574042908777,2025-07-17 02:17:42,2024-09-26 19:45:10,868574042908777,GV55W,Default group,89571016026083539313,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1365,868574042921663,2025-07-17 14:56:52,2024-09-26 19:45:10,868574042921663,GV55W,Default group,89571016026083539404,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
1366,868574042920335,2025-01-31 03:07:47,2024-09-26 19:45:10,868574042920335,GV55W,Default group,89571016026083539107,,,R00A12V03,0102,01.12,0.0,3.14,,,,,,,,,,,,,,,,,,,,,
1367,868574042931621,2025-07-17 02:13:58,2024-09-26 19:45:10,868574042931621,GV55W,Default group,89571016027092431179,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
1368,868574042927850,2025-07-17 02:13:04,2024-09-26 19:45:10,868574042927850,GV55W,Default group,89571016027092432003,,,R00A12V03,0112,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
1369,868574042924196,2025-07-16 22:27:36,2024-09-26 19:45:10,868574042924196,GV55W,Default group,89571016027092431872,,,R00A12V03,0102,01.12,96.0,4.08,,,,,,,,,,,,,,,,,,,,,
1370,868574042853932,2025-07-17 03:14:31,2024-09-26 19:45:10,868574042853932,GV55W,Default group,89571016026083539222,,,R00A12V03,0102,01.12,95.0,4.07,,,,,,,,,,,,,,,,,,,,,
1371,868574042908512,2025-07-17 02:39:42,2024-09-26 19:45:10,868574042908512,GV55W,Default group,89571016026083539446,,,R00A12V03,0102,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
1372,868574042914668,2025-07-17 02:02:05,2024-09-26 19:45:10,868574042914668,GV55W,Default group,89571016027092432037,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
1373,868574042916606,2024-10-10 19:09:19,2024-09-26 19:45:10,868574042916606,GV55W,Default group,89571016027092431880,,,R00A12V03,0000,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1374,868574042908454,2025-07-17 02:00:49,2024-09-26 19:45:10,868574042908454,GV55W,Default group,89571016026083539248,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1375,868574042845730,2025-07-17 02:26:31,2024-09-26 19:45:10,868574042845730,GV55W,Default group,89571016027092431583,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
1376,868574042911235,2025-06-27 14:35:36,2024-09-26 19:45:10,868574042911235,GV55W,Default group,89571016020105249670,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
1377,868574042918388,2025-07-17 02:10:49,2024-09-26 19:45:10,868574042918388,GV55W,Default group,89571016026083539420,,,R00A12V03,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
1378,868574042857586,2025-07-16 04:32:10,2024-09-26 19:45:10,868574042857586,GV55W,Default group,89571016027092431591,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
1379,868574042910872,2025-07-16 23:57:43,2024-09-26 19:45:10,868574042910872,GV55W,Default group,89571016026083539131,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
1380,868574042908215,2025-07-17 05:01:48,2024-09-26 19:45:10,868574042908215,GV55W,Default group,89571016027092431690,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
1381,868574042922018,2025-07-17 11:16:45,2024-09-26 19:45:10,868574042922018,GV55W,Default group,89571016023075933836,,,R00A12V03,0102,01.12,16.0,3.66,,,,,,,,,,,,,,,,,,,,,
1382,868574042845722,2025-07-17 17:10:06,2024-09-26 19:45:10,868574042845722,GV55W,Default group,89571017023017478170,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1383,868574042922109,2024-10-10 19:34:27,2024-09-26 19:45:10,868574042922109,GV55W,Default group,89571016027092431955,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
1384,868574042910377,2025-07-17 09:18:01,2024-09-26 19:45:10,868574042910377,GV55W,Default group,89571016027092431823,,,R00A12V03,0112,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1385,868574042918529,2025-07-17 03:09:34,2024-09-26 19:45:10,868574042918529,GV55W,Default group,89571017023017478188,,,R00A12V03,0102,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
1386,868574042914833,2025-07-17 07:39:21,2024-09-26 19:45:10,868574042914833,GV55W,Default group,89571016026083539545,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
1387,868574042924923,2025-07-17 02:03:27,2024-09-26 19:45:10,868574042924923,GV55W,Default group,89571016026083539412,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1388,868574042914700,2025-07-10 15:22:32,2024-09-26 19:45:10,868574042914700,GV55W,Default group,89571016027092431559,,,R00A12V03,0102,01.12,18.0,3.68,,,,,,,,,,,,,,,,,,,,,
1389,868574042895057,2025-07-17 00:50:21,2024-09-26 19:45:10,868574042895057,GV55W,Default group,89571016026083539362,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
1390,868574042908249,2025-07-17 02:43:53,2024-09-26 19:45:10,868574042908249,GV55W,Default group,89571016027092431773,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1391,868574042910997,2025-06-27 02:02:55,2024-09-26 19:45:10,868574042910997,GV55W,Default group,89571016027092431468,,,R00A12V03,0102,01.12,48.0,3.78,,,,,,,,,,,,,,,,,,,,,
1392,868574042908736,2025-07-17 18:59:38,2024-09-26 19:45:10,868574042908736,GV55W,Default group,89571016027092431443,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
1393,868574042908694,2025-07-17 02:57:03,2024-09-26 19:45:10,868574042908694,GV55W,Default group,89571016027092433613,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1394,868574042903059,2025-07-17 02:20:58,2024-09-26 19:45:10,868574042903059,GV55W,Default group,89571016027092433449,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1395,868574042922695,2025-05-18 20:02:57,2024-09-26 19:45:10,868574042922695,GV55W,Default group,89571016023075933943,,,R00A12V03,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
1396,868574042908124,2025-07-17 02:14:42,2024-09-26 19:45:10,868574042908124,GV55W,Default group,89571016023075934115,,,R00A12V03,0102,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
1397,868574042908793,2025-07-17 02:38:45,2024-09-26 19:45:10,868574042908793,GV55W,Default group,89571016027092433415,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
1398,868574042899570,2025-07-17 02:27:17,2024-09-26 19:45:10,868574042899570,GV55W,Default group,89571016023075933851,,,R00A12V03,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
1399,868574042930771,2025-07-17 11:22:55,2024-09-26 19:45:10,868574042930771,GV55W,Default group,89571016027092433589,,,R00A12V03,0102,01.12,98.0,4.1,,,,,,,,,,,,,,,,,,,,,
1400,868574042914791,2025-07-17 02:08:57,2024-09-26 19:45:10,868574042914791,GV55W,Default group,89571016027092433340,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
1401,868574042905211,2025-06-21 13:29:35,2024-09-26 19:45:10,868574042905211,GV55W,Default group,89571016026083539172,,,R00A12V03,0112,01.12,0.0,1.77,,,,,,,,,,,,,,,,,,,,,
1402,868574042927181,2025-07-17 02:26:43,2024-09-26 19:45:10,868574042927181,GV55W,Default group,89571016023075933901,,,R00A12V03,0102,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
1403,868574042908132,2025-07-17 02:25:06,2024-09-26 19:45:10,868574042908132,GV55W,Default group,89571016027092433571,,,R00A12V03,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
1404,868574042925680,2025-07-17 03:04:31,2024-09-26 19:45:10,868574042925680,GV55W,Default group,89571016027092431948,,,R00A12V03,0102,01.12,94.0,4.07,,,,,,,,,,,,,,,,,,,,,
1405,868574042927827,2025-07-08 21:17:15,2024-09-26 19:45:10,868574042927827,GV55W,Default group,89571016027092431740,,,R00A12V03,0102,01.12,0.0,3.3,,,,,,,,,,,,,,,,,,,,,
1406,868574042931001,2025-07-17 03:00:15,2024-09-26 19:45:10,868574042931001,GV55W,Default group,89571016027092431765,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
1407,868574042928049,2025-07-17 02:02:42,2024-09-26 19:45:10,868574042928049,GV55W,Default group,89571016027092431286,,,R00A12V03,0102,01.12,48.0,3.78,,,,,,,,,,,,,,,,,,,,,
1408,868574042918313,2025-07-17 02:28:40,2024-09-26 19:45:10,868574042918313,GV55W,Default group,89571016027092433365,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1409,868574042849187,2025-07-11 09:52:05,2024-09-26 19:45:10,868574042849187,GV55W,Default group,89571016026083539305,,,R00A12V03,0102,01.12,51.0,3.79,,,,,,,,,,,,,,,,,,,,,
1410,868574042913801,2025-07-17 16:32:04,2024-09-26 19:45:10,868574042913801,GV55W,Default group,89571016027092431575,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1411,868574042893490,2025-07-17 03:06:38,2024-09-26 19:45:10,868574042893490,GV55W,Default group,89571016026083539263,,,R00A12V03,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
1412,868574042928270,2025-07-17 17:22:25,2024-09-26 19:45:10,868574042928270,GV55W,Default group,89571017024037210395,,,R00A12V03,0112,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
1413,868574042911136,2025-07-17 17:38:11,2024-09-26 19:45:10,868574042911136,GV55W,Default group,89571016027092431781,,,R00A12V03,0102,01.12,98.0,4.11,,,,,,,,,,,,,,,,,,,,,
1414,868574042907480,2025-07-17 02:50:14,2024-09-26 19:45:10,868574042907480,GV55W,Default group,89571016026083539297,,,R00A12V03,0112,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
1415,868574042919527,2025-07-17 17:07:22,2024-09-26 19:45:10,868574042919527,GV55W,Default group,89571016027092431799,,,R00A12V03,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
1416,868574042891684,2025-07-17 02:02:56,2024-09-26 19:45:10,868574042891684,GV55W,Default group,89571016027092431716,,,R00A12V03,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
1417,868574042845342,2025-07-17 11:27:18,2024-09-26 19:45:10,868574042845342,GV55W,Default group,89571016026083539487,,,R00A12V03,0110,01.12,97.0,4.1,,,,,,,,,,,,,,,,,,,,,
