ID;Owner;Unit ID;Unit;Peripherals;Reporting Status;Show Until;Billing Group;Last Event Date;Monthly Fee;Bill To;Assigned To;Linked Mode;Paired GPS;Paired Camera;Billable;RMA;Unit Type;IMEI;Serial Number;Phone Number;Carrier;SIM #;VIN;License Plate;Static IP;Event;Last Contact On;Min;Server IP;Server Port;Last Event Address;Modem;Inv #;Status;Last Service Paid Until;Service Paid Until;Assigned to Company;IFTA;History Months;Comments;Warranty Expires;Script;JBOX Profile;Contract Type;Subscription;Firmware
1092330;Renting;0TP1;ZNN275;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;354514101596221;4764418064;9104054167;Claro CO;89571016023075938306;LJ11PCBC5L1300569;ZNN275;;Ignition OFF;23/07/2025;0;3.231.161.53;10530;Kr30bis 10-81, Yumbo, Valle Cauca, Colombia, . .;;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;9/3/2022 1:41:55 PM;N;3;;9/1/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1097523;Renting;0XP8;ZNN235;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042440417;S2-M007693-0XP8;9103406245;Claro CO;89571015020119058613;;ZNN235;;Parked;23/07/2025;0;3.231.161.53;10613;Entrada A La Boyaca-76, Bogota, Cundinamarca, .;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/16/2023 8:10:31 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1089640;Renting;0RMB;ZNN233;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042456652;S2-M007693-0RMB;9103406199;Claro CO;57101602303735612;;ZNN233;;Parked;23/07/2025;0;3.231.161.53;10613;16-43 16-43 16-74 16478 16499-16453 Carrera 16b Carrera 16b Calle 166 Calle 166 Calle 166 , Bogotá. Bogotá. 110131;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/16/2023 4:09:24 PM;N;3;;3/30/2023 12:00:00 AM;;;;;
1095866;Renting;0WF7;ZNN232;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041327847;S2-M006820-0WF7;9104045405;Claro CO;57101602312161935;;ZNN232;;Parked;23/07/2025;0;3.231.161.53;10613;Av 55-4, Sesquile, Cundinamarca, .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/26/2023 8:42:48 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1093028;Renting;0U8F;ZNN231;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042443239;S2-M007693-0XP4;9103546382;Claro CO;57101602308769621;LJ11PCBC0L1300463;ZNN231;;Parked;23/07/2025;0;3.231.161.53;10613;16-43 16-43 16-74 16478 16499-16453 Carrera 16b Carrera 16b Calle 166 Calle 166 Calle 166 , Bogotá. Bogotá. 110131;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/13/2022 12:35:57 PM;N;3;;10/13/2023 12:00:00 AM;;;;;
1097522;Renting;0XP7;ZNN230;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042441266;S2-M007693-0XP7;9103451055;Claro CO;89571015020060980187;;ZNN230;;Parked;23/07/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/16/2023 3:20:48 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1097088;Renting;0XD5;ZLE51F;;;;;22/02/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042464425;S2-M007693-0XD5;9103546400;Claro CO;57101602308769647;;ZLE51F;;Power OFF;22/02/2025;0;3.231.161.53;10613;Carrera 2 # 55S-1 a 55S-99, Bogotá, Cundinamarca, Colombia, .;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/8/2023 6:27:08 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1097503;Renting;0XOO;ZKN21F;;;;;22/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042452628;S2-M007693-0XOO;9103392599;Claro CO;57101502501910416;;ZKN21F;;Ping;22/07/2025;0;3.231.161.53;10613;Kr81 145d-68, Bogota, Cundinamarca, Colombia, . .;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/8/2023 3:50:28 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1097014;Renting;0XB3;YRB02G;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102949992;1363188088;9101198342;MOVISTAR CO;8957123112215162494;;YRB02G;;Parked;23/07/2025;0;3.231.161.53;10430;Cl. 34a Sur #97f-65, Kennedy, Bogotá, Colombia, . 110831;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;10/21/2023 8:28:27 PM;N;3;;5/11/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1104805;Renting;14MX;YMU64G;;;;;10/03/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042865597-----------------------------------------;S2-M007693-14MX---------------------------------;9103424865----------;Claro CO;57101602709643402---------------------------------;;YMU64G;;POWER UP;10/03/2025;0;3.231.161.53;10613;Cra. 10a #15c4, Ibagué, Tolima, Colombia. 730003;3G;312142;Active;8/30/2024 12:00:00 AM;9/28/2024 12:00:00 AM;8/30/2024 10:26:24 AM;N;3;;6/12/2025 12:00:00 AM;;;;;
1097615;Renting;0XRS;YEE49F;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102750267;1363188578;9101168232;MOVISTAR CO;8957123112215163765;;YEE49F;;Travel Stop;23/07/2025;0;3.231.161.53;10534;2W69+QR Zipaquirá, Cundinamarca, Colombia.;3G;--;Active;9/8/2023 12:00:00 AM;10/7/2023 12:00:00 AM;9/8/2023 10:42:43 AM;N;3;;5/15/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1067554;Renting;0CHN;YDL04F;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;354514101466565;1363185575;9101074968;Claro CO;8957123112215161;;YDL04F;;Parked;23/07/2025;0;3.231.161.53;10530;Calle 106 # 49-1 a 49-99, Bogotá, Cundinamarca, Colombia, .;2G;266334;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;7/15/2024 10:09:11 AM;N;3;;12/18/2019 12:00:00 AM;;;;;
1060279;Renting;05WX;XKH49F;Passenger Counter,;;;;4/04/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;359369090622180;1363116671;9101170646;MOVISTAR CO;8957123112102787460;;XKH49F;;Parked;4/04/2025;0;3.231.161.53;10534;Calle 90S # 7BE-1 a 7BE-99, Bogotá Distrito Capital, Cundinamarca, Colombia, .;3G;251300;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/1/2023 10:21:42 AM;N;3;;10/5/2018 12:00:00 AM;;;;;
1099932;Renting;0ZK4;XBG71G;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042674379;S2-M007693-0ZK4;9103424847;Claro CO;57101602502492334;;XBG71G;;Parked;23/07/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;309311;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/7/2023 10:54:11 AM;N;3;;9/19/2024 12:00:00 AM;;;;;
1074720;Renting;0I0M;XBF62G;;;;;20/03/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042707906;S2-M007693-0I0M;9103591978;Claro CO;57101602308331368;;XBF62G;;Power OFF;20/03/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/9/2024 8:19:32 AM;N;3;;11/3/2020 12:00:00 AM;;;;;
1094315;Renting;0V86;XAO94G;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042436738;S2-M007693-0V86;9103453552;Claro CO;57101602303735599;;XAO94G;;Parked;23/07/2025;0;3.231.161.53;10613;2W69+W2 Zipaquirá, Cundinamarca, Colombia.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;11/28/2023 7:27:34 AM;N;3;;12/15/2023 12:00:00 AM;;;;;
1099837;Renting;0ZHH;WTK96F;;;;;26/03/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;22121;S2-M007693-0ZHH;2222;Claro CO;5555;9FKDE0925N2086427;WTK96F;;Power OFF;26/03/2025;0;3.231.161.53;10613;Cl55a 29a-44, Cali, Valle Cauca, . Vca.;3G;309311;Active;11/17/2023 12:00:00 AM;12/16/2023 12:00:00 AM;11/17/2023 1:14:17 PM;N;3;;9/19/2024 12:00:00 AM;;;;;
1101880;Renting;11MK;WPQ466;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;359369091023735;1363118059;9103451094;Claro CO;8957101602604287776;;WPQ466;;Ignition ON;23/07/2025;0;3.231.161.53;10534;Kr73 1b1-47, Cali, Valle Cauca, . Vca.;3G;314112;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/22/2025 8:59:43 AM;N;3;;1/5/2025 12:00:00 AM;;;;;
1095238;Renting;0VXS;WOZ447;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102096752;1363186217;9101154069;MOVISTAR CO;8957123112215168392;LVBDFPEA1MN005181;WOZ447;;Drive;23/07/2025;0;3.231.161.53;10430;Av 25, Copacabana, Antioquia, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/25/2023 1:03:37 PM;N;3;;2/7/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1094838;Renting;0VMP;WOZ446;;;;;24/12/2024;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102053456;1363185798;9104041569;Claro CO;89571016023037452537;LVBDFPEAXMN005180;WOZ446;;Travel Stop;24/12/2024;0;3.231.161.53;10430;Via Principal-93, Bello, Antioquia, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/28/2023 11:05:19 AM;N;3;;1/20/2024 12:00:00 AM;;;;;
1097753;Renting;0XVM;WOP257;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042443908;S2-M007693-0XVM;9103406208;Claro CO;57101602303735634;;WOP257;;Parked;23/07/2025;0;3.231.161.53;10613;Cl105 49-28, Bogota, Cundinamarca, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/16/2023 12:40:53 PM;N;3;;5/17/2024 12:00:00 AM;;;;;
1095680;Renting;0WA1;WOP075;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041974267;S2-M007693-0WA1;9101388732;MOVISTAR CO;8957123112215160647;;WOP075;;Ignition OFF;23/07/2025;0;3.231.161.53;10613;Kr27 51s-24, Bogota, Cundinamarca, .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/10/2023 7:48:00 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1094911;Renting;0VOP;WOO971;;;;;17/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102002669;1363185800;9104041571;Claro CO;57101602303745255;YH696477;WOO971;;Travel Stop;17/07/2025;0;3.231.161.53;10534;Cra. 32 #11a165, Vuelta de La Hervadura, Arroyo Hondo, Yumbo, Valle del Cauca, Colombia. 760502;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/11/2023 5:28:07 PM;N;3;;1/25/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1094962;Renting;0VQ4;WOO884;;;;;1/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;354514101461772;1363185812;9101151065;MOVISTAR CO;8957123112215162122;1HTSDAAN6WH565721;WOO884;;Idle Alert;1/07/2025;0;3.231.161.53;10534;Kr30bis 10-77, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/31/2023 12:15:30 AM;N;3;;1/27/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1092731;Renting;0U06;WOO860;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102328346;4764412693;9103976967;Claro CO;89571016023121574998;1HTMMAAN27H434134;WOO860;;Idle Alert;23/07/2025;0;3.231.161.53;10534;Torres de San Juan, Tocancipá, Cundinamarca, Colombia. 251017;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/17/2022 9:42:19 AM;N;3;;10/10/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1099948;Renting;0ZKK;WOO846;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 2G - LMU0330G-SK07-G1000;868574042751011;S2-M007693-0ZKK;9103407487;Claro CO;57101602502492428;;WOO846;;Parked;23/07/2025;0;3.231.161.53;10613;Cl143 109b-18, Bogota, Cundinamarca, .;3G;309311;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;11/4/2023 12:18:54 PM;N;3;;9/19/2024 12:00:00 AM;;;;;
1092780;Renting;0U1J;WOO832;;;;;18/01/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102328205;4764413257;9103976994;Claro CO;89571016023121575268;1HTMMAANX7H434107;WOO832;;Parked;18/01/2025;0;3.231.161.53;10530;Kr30bis 10-81, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/25/2022 2:21:29 AM;N;3;;10/11/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092729;Renting;0U04;WOO825;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;354514101200501;4764401614;9103411165;Claro CO;89571016021086997071;1HTMMAAN27H434098;WOO825;;Travel Start;23/07/2025;0;3.231.161.53;10534;Av 2a 47n-44, Cali, Valle Cauca, . Vca.;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/16/2022 6:06:12 PM;N;3;;10/10/2023 12:00:00 AM;;;;;
1095412;Renting;0W2L;WOO820;;;;;10/10/2024;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2631 - Gemalto HSPA - LMU2631H-0000-G1000;357041060829606proing;4764134208proing;9101;MOVISTAR CO;89571231122;;WOO820;;Idle Alert;10/10/2024;0;3.231.161.53;10532;Cl23bn 3a-62, Cali, Valle Cauca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/19/2023 9:23:57 AM;N;3;;3/6/2024 12:00:00 AM;;;;;
1093834;Renting;0UUT;WNV964;;;;;30/05/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102916660;1363190443;9101126878;MOVISTAR CO;8957123112215348457;1HTMMAAN12H515926;WNV964;;Parked;30/05/2025;0;3.231.161.53;10430;Kr30bis 10-77, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/3/2022 7:13:31 PM;N;3;;11/21/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1092765;Renting;0U14;WMY161;;;;;12/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102298861;4764412792;9103976940;Claro CO;89571016023121574725;3ALHCYCS1FDGN5099;WMY161;;Ignition ON;12/07/2025;0;3.231.161.53;10430;Carrera 48 Sur 88-43, Mirolindo, Ibagué, Tolima, Colombia. 730005;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/17/2022 1:16:52 PM;N;3;;10/10/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1034214;Renting;386C;WMY077;;;;;17/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042430913;S2-M007693-386C;9103978194;Claro CO;57101602303750884;;WMY077;;Power OFF;17/07/2025;0;3.231.161.53;10613;Cl11 30-69, Yumbo, Valle Cauca, Colombia, . .;3G;SF200694;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/26/2023 9:51:12 AM;N;3;Y;10/16/2014 12:00:00 AM;;;;;
1093501;Renting;0ULK;WMY076;;;;;4/06/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2631 - Gemalto HSPA - LMU2631H-H000-GTC01;WMY076;WMY076;-----------------;Claro CO;------------------;LNJAEEA31HK500008;WMY076;;Parked;4/06/2025;0;3.231.161.53;10534;Cl23bn 3a-62, Cali, Valle Cauca, Colombia, . .;;--;Active;11/13/2022 12:00:00 AM;12/12/2022 12:00:00 AM;11/13/2022 3:44:41 PM;N;3;;11/11/2023 12:00:00 AM;;;;;
1093454;Renting;0UK9;WMY075;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2631 - Gemalto HSPA - LMU2631H-H000-GTC01;359369091090312;1363119678;9103411211;Claro CO;89571015023088969711;LNJAEEA33XHK500007;WMY075;;Parked;23/07/2025;0;3.231.161.53;10534;Cl13 31a-77, Yumbo, Valle Cauca, . Vca.;;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/13/2022 3:14:11 PM;N;3;;11/10/2023 12:00:00 AM;;;;;
1094966;Renting;0VQ8;WMY073;;;;;19/06/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;WMY073;WMY073;WMY073;MOVISTAR CO;WMY073;LNJAEEA32HK600005;WMY073;;Power OFF;20/06/2025;23;3.231.161.53;10534;Gulf of Guinea, . .;3G;--;Active;1/29/2023 12:00:00 AM;2/27/2023 12:00:00 AM;1/29/2023 9:02:54 AM;N;3;;1/27/2024 12:00:00 AM;;;;;
1093507;Renting;0ULQ;WMY019;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2631 - Gemalto HSPA - LMU2631H-H000-GTC01;357041065245048;4764256238;9103411235;Claro CO;89571016022057264590;9FBHSR595HM401116;WMY019;;Parked;23/07/2025;0;3.231.161.53;10534;16-43 16-43 16-74 16478 16499-16453 Carrera 16b Carrera 16b Calle 166 Calle 166 Calle 166 , Bogotá. Bogotá. 110131;;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/19/2022 6:47:52 PM;N;3;;11/11/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1095282;Renting;0VZ0;WMY017;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042456769;S2-M007693-0VZ0;9103452333;Claro CO;57101602303735615;;WMY017;;Idle - Stop;23/07/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;11/28/2023 8:43:21 AM;N;3;;2/10/2024 12:00:00 AM;;;;;
1092336;Renting;0TP7;WMX221;;;;;7/05/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;354514101577171;4764418062;9104054165;Claro CO;89571016023075938280;LVBV3ABB3GJ003340;WMX221;;Parked;7/05/2025;0;3.231.161.53;10530;Cl23bn 3a-62, Cali, Valle Cauca, Colombia, . .;;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;9/3/2022 12:33:19 PM;N;3;;9/1/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1095878;Renting;0WFJ;WMX008;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041329926;S2-M006820-0WFJ;9104044134;Claro CO;57101602312161923;;WMX008;;Drive;23/07/2025;0;3.231.161.53;10613;Av Autonorte 159a, Bogota, Cundinamarca, .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/26/2023 9:18:43 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1092988;Renting;0U7B;WMW939;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102258170;4764414322;9103979477;Claro CO;89571016023121576696;LVBV4JBB1HJ001200;WMW939;;Parked;23/07/2025;0;3.231.161.53;10534;Carrera 3 Norte #5a Norte-1 a 5a Norte-13, Yumbo, Yumbo, Valle del Cauca, Colombia. 760501;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/24/2023 7:09:42 PM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1082436;Renting;0M27;WMW398;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;359369090473808;1363103684;9101299623;Claro CO;8957123112215381516;;WMW398;;Parked;23/07/2025;0;3.231.161.53;10430;Kr13a 20-50, Cali, Valle Cauca, . Vca.;3G;--;Active;3/25/2025 12:00:00 AM;4/23/2025 12:00:00 AM;3/25/2025 8:52:24 AM;N;3;;11/7/2021 12:00:00 AM;;;;;
1095244;Renting;0VXY;WLX813;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102087348;1363186214;9101144387;MOVISTAR CO;8957123112215168350;LVBV3ABBXGJ003321;WLX813;;Parked;23/07/2025;0;3.231.161.53;10530;Kr24b 56b-84, Medellin, Antioquia, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/6/2023 4:49:12 PM;N;3;;2/8/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1094840;Renting;0VMR;WLX812;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102051948;1363186086;9104040298;Claro CO;89571016023037452263;LVBV3ABB4GJ003511;WLX812;;Ignition OFF;23/07/2025;0;3.231.161.53;10530;Cl. 80 #65-105 a 65-171, Medellín, Medellín, Antioquia, Colombia. 050040;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/22/2023 8:23:40 PM;N;3;;1/20/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1093374;Renting;0UI1;WLX811;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2631 - Gemalto HSPA - LMU2631H-H000-GTC01;357041065218995;4764256568;9103412413;Claro CO;89571016022057264459;LVBV3ABB4GJ003332;WLX811;;Parked;23/07/2025;0;3.231.161.53;10534;Cl13 31a-75, Yumbo, Valle Cauca, Colombia, . .;;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/12/2022 9:30:41 AM;N;3;;11/8/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1095263;Renting;0VYH;WLX808;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102048407;1363186315;9101197005;MOVISTAR CO;8957123112215170125;LVBV3ABB1GJ002235;WLX808;;Ignition OFF;23/07/2025;0;3.231.161.53;10534;Kr30bis 10-83, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/25/2023 12:49:54 PM;N;3;;2/8/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1095196;Renting;0VWM;WLX807;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042672225;S2-M007693-0HGI;9103398689;MOVISTAR CO;57101602502492326;;WLX807;;Parked;23/07/2025;0;3.231.161.53;10613;Cl. 80 #65-63 a 65-103, Medellín, Medellín, Antioquia, Colombia. 050040;3G;--;Active;3/17/2023 12:00:00 AM;4/15/2023 12:00:00 AM;3/17/2023 8:40:16 AM;N;3;;2/6/2024 12:00:00 AM;;;;;
1094836;Renting;0VMN;WLX806;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102055915;1363186095;9104040296;Claro CO;89571016023037452248;LVBV3ABB5GJ003520;WLX806;;POWER UP;23/07/2025;0;3.231.161.53;10430;Kr23 56f-13, Medellin, Antioquia, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/28/2023 10:20:46 AM;N;3;;1/20/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
