Dealer;Company;VIP;FEIN;DNI;Peripherals;Service Name;Owner;Unit ID;Unit;Unit Type;Carrier;Monthly Fee;Billing Group;Billing Period;Last Srv Paid Until;Service Paid Until;Serial #;Phone Number;Sim Number;IMEI;Bill To;Status;Last Event;Assigned To Company;Last Event Date;Last Contact On;Last Event Address
TSO Mobile Peru;AGAPE HOLDING GROUP S.A.C.;False;20392639048;20392639048;Panic Button,;N/A;Renting;18GV;BUF-848;Topfly PioneerX;CLARO-PE TSO;0;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;869487061675509;965101005;895110163293873287;869487061675509;;Active;Parked;4/27/2025 6:34:10 AM;6/12/2025 9:24:21 AM;6/12/2025 9:24:49 AM;Av San Jose-50, Pueblo Libre, Lima, Lima [Province]
TSO Mobile Peru;AGAPE HOLDING GROUP S.A.C.;False;20392639048;20392639048;Panic Button,;N/A;Renting;18GW;C3X-154;Topfly PioneerX;CLARO-PE TSO;0;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;869487061637186;964399369;895110163293873261;869487061637186;;Active;Ignition OFF;4/26/2025 1:24:21 PM;6/12/2025 9:30:56 AM;6/12/2025 9:31:17 AM;Av. Los Mangos, San Juan De Lurigancho, Lima, Lima [Province], Perú
TSO Mobile Peru;AGAPE HOLDING GROUP S.A.C.;False;20392639048;20392639048;Panic Button,;N/A;Renting;18HC;AZY-778;Topfly PioneerX;CLARO-PE TSO;0;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;869487061767827;965109277;895110163293873301;869487061767827;;Active;Idle - Stop;4/26/2025 1:29:22 PM;6/12/2025 9:39:52 AM;6/12/2025 9:40:32 AM;Rosenblat-28, Surco, Lima, Lima [Province]
TSO Mobile Peru;AGAPE HOLDING GROUP S.A.C.;False;20392639048;20392639048;Panic Button,;N/A;Renting;18HD;AJG-937;Topfly PioneerX;CLARO-PE TSO;0;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;869487061645569;965101499;895110163293873289;869487061645569;;Active;Ignition OFF;4/27/2025 9:50:45 AM;6/12/2025 9:36:24 AM;6/12/2025 9:36:57 AM;Av La Encalada-14, Surco, Lima, Lima [Province]
TSO Mobile Peru;AGAPE HOLDING GROUP S.A.C.;False;20392639048;20392639048;Panic Button,;N/A;Renting;18HQ;F5Q-800;Topfly PioneerX;CLARO-PE TSO;0;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;869487061710959;965239315;895110163293873333;869487061710959;;Active;Ignition OFF;4/27/2025 9:58:18 AM;6/12/2025 9:40:06 AM;6/12/2025 9:40:32 AM;Carlos Jimenez Chavez-60, Chorrillos, Lima, Lima [Province], Perú
TSO Mobile Peru;AGAPE HOLDING GROUP S.A.C.;False;20392639048;20392639048;Panic Button,;N/A;Renting;18HV;C7V-738;Topfly PioneerX;CLARO-PE TSO;0;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;869487061810304;965114708;895110163293873316;869487061810304;;Active;Ignition OFF;4/27/2025 9:56:12 AM;6/12/2025 9:08:44 AM;6/12/2025 9:09:22 AM;Punta Del Este, Jesus Maria, Lima, Lima [Province], Perú
TSO Mobile Peru;AGAPE HOLDING GROUP S.A.C.;False;20392639048;20392639048;Panic Button,;N/A;Renting;18IH;AFD-802;Topfly PioneerX;CLARO-PE TSO;0;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;869487061642103;965238020;895110163293873325;869487061642103;;Active;Parked;4/27/2025 9:53:26 AM;6/12/2025 8:04:29 AM;6/12/2025 8:05:04 AM;Av San Jose-50, Pueblo Libre, Lima, Lima [Province]
TSO Mobile Peru;AGAPE HOLDING GROUP S.A.C.;False;20392639048;20392639048;Panic Button,;N/A;Renting;18II;ASM-872;Topfly PioneerX;CLARO-PE TSO;0;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;869487061785712;965117099;895110163293873321;869487061785712;;Active;Ignition OFF;4/27/2025 7:09:04 AM;6/12/2025 8:40:29 AM;6/12/2025 8:40:57 AM;Av San Jose-45, Pueblo Libre, Lima, Lima [Province], Perú
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0RZG;AFZ-922;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429220;;895110163087459804;354514102549575;;Active;Parked;8/22/2024 3:40:14 AM;5/24/2025 4:38:34 PM;5/24/2025 4:39:01 PM;M9JV+222, Cerro Colorado 04016, Peru
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0SFJ;APD-846;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429173;;895110163087459809;354514102540459;;Active;Drive;8/13/2024 3:30:23 AM;6/12/2025 9:39:55 AM;6/12/2025 9:40:31 AM;M9HV+HR Cerro Colorado, Peru
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0SS7;V6T-814;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764385809;989674349;895110163287069598;358077093312938;;Active;Parked;8/13/2024 2:57:28 AM;6/12/2025 9:39:12 AM;6/12/2025 9:39:24 AM;Av Pe-34 A-64, Cerro Colorado, Arequipa, Arequipa
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0U7Z;T20-925;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429170;966763390;895110163087459803;354514102532787;;Active;Ignition OFF;8/6/2024 7:49:15 AM;6/12/2025 9:38:48 AM;6/12/2025 9:38:55 AM;M9JV+222, Cerro Colorado 04016, Peru
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0UBQ;AVJ-883;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429207;966763729;895110163087459805;354514102545631;;Active;Drive;8/15/2024 8:19:30 AM;6/12/2025 9:40:03 AM;6/12/2025 9:40:22 AM;Pe-34g, Santo Tomas, Chumbivilcas, Cusco
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0WRL;V6P-907;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764385824;991601145;895110163287069682;358077092802418;;Active;Parked;8/6/2024 8:42:43 AM;9/29/2024 6:45:49 PM;9/29/2024 6:45:56 PM;Ca. Francia 118, Cerro Colorado 04000, Peru
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0WYF;AKY-845;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429209;966763732;895110163087459806;354514102409671;;Active;Idle - Stop;8/12/2024 1:48:07 PM;6/12/2025 9:40:43 AM;6/12/2025 9:40:56 AM;Av Pe-34 A-64, Cerro Colorado, Arequipa, Arequipa
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0WZ9;X2V-885;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764385774;989674168;895110163287069597;358077093386023;;Active;Parked;8/6/2024 4:57:31 AM;6/12/2025 9:39:04 AM;6/12/2025 9:39:21 AM;Via de Evitamiento 14, Arequipa, Peru
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0X0K;AXG-908;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429213;966775152;895110163087459807;354514102549849;;Active;Idle Alert;8/13/2024 4:16:10 AM;6/12/2025 9:24:17 AM;6/12/2025 9:24:46 AM;M9JV+222, Cerro Colorado 04016, Peru
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0X3A;V8S-798;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429164;966776164;895110163087459808;354514102532753;;Active;Parked;8/12/2024 1:22:26 PM;6/12/2025 9:07:29 AM;6/12/2025 9:07:49 AM;VPGJ+48X, Challhuahuacho 03260, Peru
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Renting;0XAP;AVF-798;CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01;CLARO-PE TSO;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;1363192189;962366454;8951101630733494320;352556102777393;;Active;Parked;5/28/2025 8:30:25 AM;6/12/2025 9:18:55 AM;6/12/2025 9:18:55 AM;M9JV+222, Cerro Colorado 04016, Peru
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Renting;0XRU;ANE-801;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;CLARO-PE TSO;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;1363185615;964386954;8951101630733494403;352556102002677;;Active;Ignition OFF;5/28/2025 10:11:44 AM;6/12/2025 9:16:06 AM;6/12/2025 9:16:11 AM;Av Pe-1s Km 184, San Vicente De Cañete, Cañete, Lima [Province]
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0Y3O;B1R-916;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429172;966780357;895110163087459812;354514102532803;;Active;Parked;8/12/2024 8:47:03 AM;6/12/2025 7:34:26 AM;6/12/2025 7:34:40 AM;X356+CF Huillque, Peru
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0Y47;D3Y-852;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764385831;991842691;895110163287069484;358077092802194;;Active;Parked;8/6/2024 5:19:00 AM;6/10/2025 11:53:10 PM;6/10/2025 11:53:17 PM;M9JV+222, Cerro Colorado 04016, Peru
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0Y6S;F2D-877;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429180;966795655;895110163087459814;354514102532449;;Active;Parked;8/6/2024 9:50:17 AM;5/4/2025 3:26:09 PM;5/4/2025 3:26:39 PM;M9JV+222, Cerro Colorado 04016, Peru
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;0Y7J;AUO-838;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764385827;991844296;895110163287069488;358077092812672;;Active;Idle Alert;8/6/2024 8:59:54 AM;6/12/2025 9:37:40 AM;6/12/2025 9:38:17 AM;Av Pe-1s, Santiago, Ica, Ica
TSO Mobile Peru;AGROTRAC SAC;False;20539333195;20539333195;Panic Button,;PLAN ESTANDAR;Client;11HJ;APA-704;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764429123;967061130;895110163087459822;354514102527720;;Active;Parked;8/6/2024 7:02:37 AM;6/12/2025 8:08:54 AM;6/12/2025 8:09:19 AM;C4X3+VWQ, Cusco 08006, Peru
TSO Mobile Peru;ALEXIM EXPRESS S.A.C;False;20523634110;20523634110;Panic Button,;PLAN PROFESIONAL;Client;0HTB;HYUNDAI H100;GenX 3 - HSPA - Int. Ant;CLARO-PE TSO;19;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000054531341;940006086;8951100312213810637F;358014097878697;;Active;Travel Start;8/31/2020 8:41:23 AM;6/12/2025 9:39:09 AM;6/12/2025 9:39:41 AM;Av Morales Duarez, Carmen De La Legua, Callao, Callao
TSO Mobile Peru;ALEXIM EXPRESS S.A.C;False;20523634110;20523634110;Panic Button,;PLAN PROFESIONAL;Client;0I62;BVK-721 NISSAN;Queclink GV55W;CLARO-PE;19;;Monthly;8/23/2023 12:00:00 AM;9/22/2023 12:00:00 AM;S2-M007693-15XL;943533234;895110163090676369;868574042837893;;Active;Idle - Stop;8/22/2023 7:20:57 AM;6/3/2025 3:47:20 PM;6/3/2025 3:47:50 PM;Av Malecon Cisneros-58, Miraflores., Lima, Lima [Province], Perú
TSO Mobile Peru;ALEXIM EXPRESS S.A.C;False;20523634110;20523634110;Panic Button,;PLAN PROFESIONAL;Client;0JNY;AHC900 HYUNDAI H1;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;CLARO-PE TSO;19;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;1363103871;989440699;8951101639420036518;359369090154960;;Active;Idle Alert;2/15/2020 6:19:43 AM;6/12/2025 9:05:11 AM;6/12/2025 9:05:49 AM;Av Elmer Faucett, Callao, Callao, Callao
TSO Mobile Peru;ALEXIM EXPRESS S.A.C;False;20523634110;20523634110;Panic Button,;PLAN PROFESIONAL;Client;0KZW;BFC841 NISSAN URVAN;GenX 3 - HSPA - Int. Ant;CLARO-PE TSO;19;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000054531446;940004751;8951100312213810280F;358014097727555;;Active;Ignition ON;9/25/2020 11:23:33 AM;6/12/2025 9:26:49 AM;6/12/2025 9:27:16 AM;Av Elmer Faucett, Callao, Callao, Callao, Perú
TSO Mobile Peru;ALEXIM EXPRESS S.A.C;False;20523634110;20523634110;Panic Button,;PLAN PROFESIONAL;Client;16FR;C1Q-169;Queclink GV55W;CLARO-PE;19;INTERNAL U;Monthly;8/23/2023 12:00:00 AM;9/22/2023 12:00:00 AM;S2-M007693-16FR;952351034;895110163092149960;868574042915053;;Active;Ping;12/13/2024 6:59:57 AM;6/6/2025 11:06:21 AM;6/6/2025 11:06:55 AM;425 Avenida Juan De Aliaga
TSO Mobile Peru;ALEXIM EXPRESS S.A.C;False;20523634110;20523634110;Panic Button,;PLAN PROFESIONAL;Renting;18EF;ATR-675;Queclink GV55W;CLARO-PE TSO;19;;Monthly;8/23/2023 12:00:00 AM;9/22/2023 12:00:00 AM;S2-M007693-18EF;961445106;895110163996878658;868574042945712;;Active;Idle - Stop;3/19/2025 11:42:10 AM;6/12/2025 2:04:55 AM;6/12/2025 2:05:14 AM;Av Malecon Cisneros-58, Miraflores., Lima, Lima [Province], Perú
TSO Mobile Peru;ALIMENTOS FORTALEZA PERU S.A.C;False;20608437241;20608437241;Panic Button,;PLAN ESTANDAR;Client;16FH;W7F-920;Queclink GV55W;CLARO-PE;13,62;INTERNAL U;Annually;1/30/2026 12:00:00 AM;1/30/2026 12:00:00 AM;S2-M007693-16FH;952350218;895110163092149000;868574042862222;;Active;Parked;1/30/2025 3:55:38 AM;6/12/2025 9:09:47 AM;6/12/2025 9:10:11 AM;Via Principal, Concepcion, Concepcion, Junín, Perú
TSO Mobile Peru;ALIMENTOS FORTALEZA PERU S.A.C;False;20608437241;20608437241;Panic Button,;PLAN ESTANDAR;Client;16J7;CCM-931;Queclink GV55W;CLARO-PE;13,62;INTERNAL U;Annually;1/30/2026 12:00:00 AM;1/30/2026 12:00:00 AM;S2-M007693-16J7;949281785;895110163092934522;868574042961214;;Active;Parked;1/30/2025 6:22:01 AM;6/12/2025 9:31:28 AM;6/12/2025 9:31:51 AM;Pe-3s-41, Chilca, Huancayo, Junín
TSO Mobile Peru;ALMAGRE LOGISTICA Y TRANSPORTE EIRL;False;20608614444;20608614444;Panic Button,;PLAN PROFESIONAL;Client;0D61;ASZ916 / AEP998;GenX 656BV;CLARO-PE;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034423402;977144382;8951101639305445792F;358014094522652;ALMAGRE LOGISTICA Y TRANSPORTE EIRL;Active;Parked;5/23/2020 6:51:56 AM;6/12/2025 9:09:59 AM;6/12/2025 9:10:15 AM;Pe-5n-49, Juanjui, Mariscal Caceres, San Martín, Perú
TSO Mobile Peru;ALMAGRE LOGISTICA Y TRANSPORTE EIRL;False;20608614444;20608614444;Panic Button,;PLAN PROFESIONAL;Client;0D6B;APC912 / AAB984;GenX 656BV;CLARO-PE TSO;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034423412;989429070;895110031221369774;358014094516993;;Active;Parked;4/10/2019 10:32:16 AM;6/12/2025 8:57:42 AM;6/12/2025 9:29:00 AM;Via Principal, Lurin, Lima, Lima [Province], Perú
TSO Mobile Peru;ALMAGRE LOGISTICA Y TRANSPORTE EIRL;False;20608614444;20608614444;Panic Button,;PLAN PROFESIONAL;Client;0D7A;AMM-124 / F7F-987;Queclink GV55W;CLARO-PE TSO;17,9;;Monthly;4/10/2019 12:00:00 AM;5/9/2019 12:00:00 AM;S2-M007693-18DK;957799873;895110163293949432;868574042956446;ALMAGRE LOGISTICA Y TRANSPORTE EIRL;Active;Drive;4/10/2019 10:34:15 AM;6/12/2025 8:34:01 AM;6/12/2025 8:35:03 AM;Av Pe-20a Km 131, Marcapomacocha, Yauli, Junín, Perú
TSO Mobile Peru;ALMEIDA TRANSPORTE Y LOGISTICA E.I.R.L.;False;20609988500;20609988500;Panic Button,;PLAN PROFESIONAL;Renting;0Y9A;C1X-963;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;16,66;;Annually;3/31/2025 12:00:00 AM;4/29/2025 12:00:00 AM;4764428412;961359597;895110163996878706;354514102530328;;Active;Parked;3/31/2025 7:56:28 AM;6/11/2025 5:30:46 PM;6/11/2025 5:31:04 PM;V4WV+C4G, Pachacamac 15594, Peru
TSO Mobile Peru;AMERICA MOVIL PERU SAC  CLARO PERU;False;20467534026;20467534026;Panic Button,;PLAN PROFESIONAL;Client;0WOM;CBP-185;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;CLARO-PE TSO;29,99;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;1363184701;940510770;8951101632661804520;352556102050296;;Active;Parked;5/6/2023 11:44:22 AM;6/12/2023 11:19:40 AM;6/12/2023 11:19:40 AM;Bussalieu-75, La Victoria, Lima, Lima [Province]
TSO Mobile Peru;AMERICAN CERTIFICATION SERVICE S.A.C.;False;20606546484;20606546484;Panic Button,;PLAN PROFESIONAL;Client;0SYH;H1W-359;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764412701;914270458;8951101639654937456;352556101741192;;Active;Parked;7/19/2022 6:23:51 AM;6/12/2025 5:46:09 AM;6/12/2025 5:46:34 AM;San Hernan 256, Los Olivos 15306, Peru
TSO Mobile Peru;ANDRADE PENA DE GONZALES YSELA PAULINA;False;10108018700;10108018700;Panic Button,;PLAN ESTANDAR;Renting;13ZA;ADT-756;Queclink GV55W;CLARO-PE TSO;15;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;S2-M007693-0YNV;973490849;8951101630722079397;868574042419742;;Active;Parked;5/23/2024 10:36:11 AM;6/12/2025 9:09:12 AM;6/12/2025 9:09:37 AM;2X3P+H8C, Lima 15419, Peru
TSO Mobile Peru;ANGEL GABRIEL INTERNATIONAL CARGO E.I.R.L;False;20613214217;20613214217;Panic Button,;N/A;Renting;16EH;T5Q-870;Queclink GV55W;CLARO-PE;12,83;INTERNAL U;Annually;12/4/2024 12:00:00 AM;1/2/2025 12:00:00 AM;S2-M007693-16EH;948394365;895110163091280902;868574042841846;;Active;Power OFF;12/4/2024 11:19:06 AM;6/12/2025 4:33:29 AM;6/12/2025 4:33:39 AM;Ave Oquendo 9297, Callao 07046, Peru
TSO Mobile Peru;APAZA TORRES LIDIA ANTONIA;False;10308403624;10308403624;Panic Button,;PLAN ESTANDAR;Client;15WB;F9J-765;Queclink GV55W;CLARO-PE;16,17;;Annually;9/25/2024 12:00:00 AM;9/24/2025 12:00:00 AM;S2-M007693-15WB;941555965;895110163090361077;868574042854476;;Active;Power OFF;10/4/2024 4:32:13 AM;5/1/2025 12:52:18 PM;5/1/2025 12:52:42 PM;Av Alipio Ponce, Chorrillos, Lima, Lima [Province], Perú
TSO Mobile Peru;AQUA DISPENSERS E.I.R.L;False;20604838895;20604838895;Panic Button,;PLAN PROFESIONAL;Client;0IUN;DOW-798;CalAmp 0330H - 2G - LMU0330G-SK07-G1000;CLARO-PE TSO;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;1333140955;940508827;8951101632345408458;351628096763704;;Active;Travel Stop;5/19/2021 6:08:31 PM;6/12/2025 9:31:30 AM;6/12/2025 9:31:55 AM;Av Cultura, Santa Anita, Lima, Lima [Province], Perú
TSO Mobile Peru;AQUA DISPENSERS E.I.R.L;False;20604838895;20604838895;Panic Button,;PLAN PROFESIONAL;Client;0L0D;V7F-800;GenX 3 - HSPA - Int. Ant;CLARO-PE TSO;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000054531442;940005512;8951100312213810488F;358014098127243;;Active;Ignition OFF;10/14/2020 5:26:46 AM;6/12/2025 9:36:24 AM;6/12/2025 9:36:59 AM;South America, Vitarte, Lima
TSO Mobile Peru;AQUA DISPENSERS E.I.R.L;False;20604838895;20604838895;Panic Button,;PLAN PROFESIONAL;Client;0L0I;AXA-848;GenX 3 - HSPA - Int. Ant;CLARO-PE TSO;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764322931;940521685;8951100312213848041F;358077091909412;;Active;Travel Stop;10/15/2020 5:15:14 AM;6/12/2025 9:40:13 AM;6/12/2025 9:40:37 AM;Av Augusto Leguia, Chilca, Huancayo, Junín, Perú
TSO Mobile Peru;AQUA DISPENSERS E.I.R.L;False;20604838895;20604838895;Panic Button,;PLAN PROFESIONAL;Client;0L15;A6H-266;GenX 3 - HSPA - Int. Ant;CLARO-PE TSO;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000054531361;940003620;8951100312213809951F;358014097773443;;Active;Parked;10/14/2020 4:45:09 AM;6/12/2025 7:25:28 AM;6/12/2025 7:25:59 AM;Av Pe-20a, Lurigancho, Lima, Lima [Province], Perú
TSO Mobile Peru;AQUA DISPENSERS E.I.R.L;False;20604838895;20604838895;Panic Button,;PLAN PROFESIONAL;Client;0OD3;F5Q-795;CalAmp 2630 - 3G - LMU2631H-H000-G1000;CLARO-PE;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764417442;961847401;8951101630698807946;354514101578187;;Active;Ignition OFF;3/18/2022 11:38:53 AM;6/12/2025 9:35:02 AM;6/12/2025 9:35:23 AM;Santos Chocano-64, Carmen De La Legua, Callao, Callao, Perú
TSO Mobile Peru;AQUA DISPENSERS E.I.R.L;False;20604838895;20604838895;Panic Button,;PLAN PROFESIONAL;Client;0OD8;F5P-920;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;000034422922;983378562;895110163263067227;358014091231828;;Active;Ignition OFF;3/18/2022 11:38:32 AM;6/12/2025 9:33:33 AM;6/12/2025 9:33:49 AM;Los Lucumos-85, Santa Anita, Lima, Lima [Province], Perú
TSO Mobile Peru;AQUA DISPENSERS E.I.R.L;False;20604838895;20604838895;Panic Button,;PLAN PROFESIONAL;Client;0OXB;F6B-758;CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000;CLARO-PE;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;1363108565;987382891;895110163060142761;359369090548054;;Active;Parked;1/17/2022 7:03:12 AM;6/12/2025 8:06:03 AM;6/12/2025 8:06:21 AM;X4QW+C3V, Cercado de Lima 15476, Peru
TSO Mobile Peru;AQUA DISPENSERS E.I.R.L;False;20604838895;20604838895;Panic Button,;PLAN PROFESIONAL;Client;0VIL;F3E-831;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;CLARO-PE TSO;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;1363188700;940130801;8951101630733549115;352556102770711;;Active;Drive;4/11/2023 10:13:27 AM;6/12/2025 9:40:46 AM;6/12/2025 9:40:56 AM;Av Av. Santa Rosa De Lima, San Juan De Lurigancho, Lima, Lima [Province]
TSO Mobile Peru;AQUA DISPENSERS E.I.R.L;False;20604838895;20604838895;Panic Button,;PLAN PROFESIONAL;Client;0W7V;AJR-767;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;CLARO-PE TSO;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;1363186035;913106802;8951101639419944276;354514101455006;;Active;Ignition OFF;4/11/2023 9:18:52 AM;6/12/2025 9:36:04 AM;6/12/2025 9:37:03 AM;Av Campoy-75, San Juan De Lurigancho, Lima, Lima [Province], Perú
TSO Mobile Peru;AQUA DISPENSERS E.I.R.L;False;20604838895;20604838895;Panic Button,;PLAN PROFESIONAL;Client;0YML;COA-814;Queclink GV55W;CLARO-PE TSO;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;S2-M007693-0YML;963335162;8951101630722078431;868574042460704;;Active;Parked;8/11/2023 5:45:51 AM;6/12/2025 9:08:03 AM;6/12/2025 9:08:17 AM;Av Pe-20a, Lurigancho, Lima, Lima [Province], Perú
TSO Mobile Peru;AQUA DISPENSERS E.I.R.L;False;20604838895;20604838895;Panic Button,;PLAN PROFESIONAL;Renting;0YPN;AWS-758;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;CLARO-PE TSO;17,9;;Monthly;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;4764428870;992363733;8951101630722079769;354514102531417;;Active;Parked;4/29/2024 2:02:59 PM;6/11/2025 12:54:40 PM;6/11/2025 12:54:58 PM;Av Pe-20a, Lurigancho, Lima, Lima [Province], Perú
