ID,Name,Identifier,Model,User ESN Mobile Id,EOL,Enabled Services,Asset,Account,Status,Last Event Time,JPOD Firmware,JPOD Config,BLE3 Firmware,EdgeApp Version / Hosted App Version,User Defined Mobile ID,VBUS Mode,Pending Firmware,Pending Script,Pending JPOD FW,Pending JPOD Config,Pending EdgeApp/ Hosted App,VBU3 Firmware,ICCID,Configuration,Activation Date,Air ID,Android OS Version,App ID,Architecture,Associated LMU,Associated MDT,Carrier Status,Category,Config Status,Created On,ESN,Firmware Status,Firmware Version,First ID Report Time,Groups,ICN Enabled,ID Report Time,IMEI,IMEI2,IMSI,iOn Tag,IP Address,ISDN,Kernel Version,Last AVL Time,Last Modified On,MDN,MEID,PEG Behavior,Script Identifier,Serial Number,Ship Date,VBUS Status,Vehicle Profile,VIN (ID Report),Radio Firmware,Disabled Services,
2830002,,1363189350,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215348705,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-VGU6-ZAH9,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363189350,,29b,2022-11-17T16:29:11.000Z,,false,"2025-01-21, 5:45 PM",352556102953101,,732123300088913,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:22 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830003,,1363113618,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016020010114381,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-UNC8-6GM9,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363113618,,29b,2020-12-29T15:41:23.000Z,,false,"2025-02-19, 12:18 AM",359369090042439,,732101600011438,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830004,,1363189178,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215348713,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-CPEV-BMTW,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363189178,,29b,2022-11-17T17:25:18.000Z,,false,"2025-12-11, 11:31 AM",352556102952863,,732123300112007,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830005,,1363187729,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571011014098791504,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-RZNP-QA4R,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363187729,,29b,2022-10-05T20:55:51.000Z,,false,"2025-12-12, 4:55 AM",352556102741977,,732101171933150,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830006,,1363118313,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016021090720774,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-PHEX-U56Q,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363118313,,29b,2022-04-26T16:53:25.000Z,,false,"2025-12-11, 3:31 PM",359369091018792,,732101620062455,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.162,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830007,,1363188255,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112214855403,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-FYZL-EU8B,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363188255,,29b,2022-12-15T19:41:12.000Z,,false,"2025-12-11, 6:19 PM",352556102938060,,732123300004059,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830008,,1363187835,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571015020015606028,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-U72A-LWMV,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363187835,,29b,2022-09-29T21:34:44.000Z,,false,"2025-12-10, 6:56 AM",352556102765448,,732101531557132,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.162,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830009,,1363190465,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215348440,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-RH0X-ZFA9,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363190465,,29b,2022-11-21T17:11:36.000Z,,false,"2025-12-11, 8:26 AM",352556102921785,,732123300088945,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830010,,1363114193,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016021090725484,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-WGRZ-RCHM,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363114193,,29b,2022-03-23T20:09:23.000Z,,false,"2025-03-06, 4:29 AM",359369090055878,,732101620062926,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.63,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830011,,1363118583,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016021086999374,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-PB25-R64V,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363118583,,29b,2022-02-07T07:58:08.000Z,,false,"2025-03-26, 1:32 PM",359369091086476,,732101619690315,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.63,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830012,,1363186366,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016022057266975,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-V5LU-WRZP,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363186366,,29b,2022-08-10T19:28:33.000Z,,false,"2025-12-11, 1:27 PM",352556102015109,,732101628708726,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830013,,1363185790,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215161256,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-JM4M-LB4K,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363185790,,29b,2023-01-30T16:35:10.000Z,,false,"2025-11-22, 8:52 AM",354514101461178,,732123300106577,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830014,,1363185973,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101639654937704,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-CCXB-FD3G,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363185973,,29b,2023-02-06T18:03:07.000Z,,false,"2024-09-09, 10:21 AM",352556102002271,,716101665493770,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830015,,1363118725,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123110540055185,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-JJ76-ZE95,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363118725,,29b,2022-02-11T19:59:15.000Z,,false,"2025-11-05, 3:17 PM",359369091128906,,732123522213990,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:22 AM",,,,7.63,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830016,,1363143829,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215382662,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-EWQP-8CLV,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363143829,,29b,2022-03-30T17:21:17.000Z,,false,"2025-12-12, 4:45 AM",359369091325403,,732123300111266,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830018,,1363115099,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571015025019101975,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-PXX8-M0PH,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363115099,,29b,2022-05-25T15:14:21.000Z,,false,"2025-12-11, 10:38 PM",359369090558939,,732101591851207,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830019,,1363187902,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571015025019099575,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-0HT6-V0RB,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363187902,,29b,2022-10-03T16:54:04.000Z,,false,"2025-03-30, 4:16 PM",352556102758088,,732101591850967,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:22 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830020,,1363117503,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016021106061213,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-2EAW-ZVJ5,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363117503,,29b,2022-05-23T17:45:22.000Z,,false,"2025-12-12, 5:30 AM",359369090568417,,732101621596499,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830021,,1363189338,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571015024030212077,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-XAJE-77FA,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363189338,,29b,2022-11-09T19:47:13.000Z,,false,"2025-11-22, 8:36 PM",352556102952665,,732101580962218,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830022,,1363189753,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112214855551,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-HXWT-9A4K,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363189753,,29b,2022-12-13T19:25:22.000Z,,false,"2025-01-10, 5:39 AM",352556102892523,,732123300005373,LMU330 - Null PEGBehavior,,,,,"2025-01-10, 5:39 AM",,,,7.173,,,ON,,,,"CARGO,LMS,WETS,ICN,TPMS,IVT,BMS,BLE,EA,WMS,DOOR",
2830023,,1363190472,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215349042,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-YQWV-CKHZ,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363190472,,29b,2022-11-18T14:10:32.000Z,,false,"2025-12-12, 2:22 AM",352556102948119,,732123300103947,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830024,,1363118226,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016021090724933,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-Q0K1-X1ZH,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363118226,,29b,2022-02-24T20:35:41.000Z,,false,"2025-12-11, 9:00 AM",359369091106407,,732101620062871,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830025,,1363187480,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215340843,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-WJ3P-NLA4,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363187480,,29b,2022-11-24T21:39:57.000Z,,false,"2025-12-11, 6:26 PM",352556102755522,,732123300110996,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830026,,1363118584,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101639501200520,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-LPMJ-X8V5,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363118584,,29b,2021-08-21T18:48:54.000Z,,false,"2025-12-12, 2:40 AM",359369091068144,,716101650120052,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.138,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830027,,1363105020,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571015021123326186,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-CVQD-6CBL,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363105020,,29f,2020-03-16T15:48:26.000Z,,false,"2025-12-11, 11:43 PM",359369090506979,,732101554303400,LMU330 - Null PEGBehavior,,,,,"2025-02-25, 12:50 PM",,,,7.163,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
2830029,,1363185834,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215161280,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-0LW2-RW57,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363185834,,29b,2023-01-30T19:55:18.000Z,,false,"2025-12-12, 5:39 AM",354514101454678,,732123300087299,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830030,,1363186260,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016023037452123,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-HTXZ-5XVU,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363186260,,29b,2023-01-20T20:37:34.000Z,,false,"2025-08-14, 11:02 AM",354514101454983,,732101637927235,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.63,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830031,,1363184979,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101639419944318,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-XLJ1-96DH,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363184979,,29d,2023-04-29T21:38:18.000Z,,false,"2025-12-11, 6:59 AM",352556102091902,,716101641994431,LMU330 - Null PEGBehavior,,,,,"2025-11-28, 6:21 AM",,,,7.165,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,TELECRYPT,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
2830032,,1363185594,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630733494551,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-T2R2-KLYF,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363185594,,29d,2023-05-10T23:32:33.000Z,,false,"2025-06-21, 12:17 PM",354514101464784,,716101673349455,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830033,,1363118458,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016022057266546,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-H4BN-E4RF,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363118458,,29b,2022-03-26T22:34:51.000Z,,false,"2025-12-12, 1:43 AM",359369091110870,,732101628708683,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830034,,1363186323,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215170133,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-404Q-V0V7,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363186323,,29b,2023-02-08T20:39:47.000Z,,false,"2025-09-29, 11:20 AM",354514101469916,,732123300090728,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830035,,1363185581,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215161496,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-JYCX-Q30Y,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363185581,,29b,2023-01-31T14:11:12.000Z,,false,"2025-12-10, 6:23 AM",352556102100661,,732123300106595,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830036,,1363185884,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016023037452214,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-3J10-55CR,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363185884,,29b,2023-01-25T15:45:54.000Z,,false,"2025-05-22, 12:26 PM",352556102056772,,732101637927244,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830037,,1363180411,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016021090720949,LMU330 - Null PEGBehavior,"2023-06-12, 9:18 AM",U-PBCE-LB8R,,17,BIT_8,,,,LMU,,"2023-06-12, 9:18 AM",1363180411,,29b,2022-05-13T15:54:10.000Z,,false,"2025-07-08, 6:02 AM",358077093498083,,732101620062472,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830038,,1363118320,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016021086996966,LMU330 - Null PEGBehavior,"2023-06-12, 9:18 AM",U-0VWP-AZ5G,,17,BIT_8,,,,LMU,,"2023-06-12, 9:18 AM",1363118320,,29b,2022-04-29T22:10:03.000Z,,false,"2025-12-11, 6:39 PM",359369091086609,,732101619690074,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830039,,1363188975,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112214855601,LMU330 - Null PEGBehavior,"2023-06-12, 9:18 AM",U-EB0B-8XNL,,17,BIT_8,,,,LMU,,"2023-06-12, 9:18 AM",1363188975,,29b,2022-12-12T20:22:39.000Z,,false,"2025-12-10, 6:17 AM",352556102949968,,732123300004045,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830040,,1363189762,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112214854349,LMU330 - Null PEGBehavior,"2023-06-12, 9:18 AM",U-LGB0-6HL6,,17,BIT_8,,,,LMU,,"2023-06-12, 9:18 AM",1363189762,,29b,2022-12-13T21:44:54.000Z,,false,"2025-12-11, 5:14 AM",352556102951279,,732123300006630,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830041,,1363111214,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016021090725716,LMU330 - Null PEGBehavior,"2023-06-12, 9:18 AM",U-YAN6-9QNJ,,17,BIT_8,,,,LMU,,"2023-06-12, 9:18 AM",1363111214,,29b,2022-03-29T17:38:09.000Z,,false,"2025-03-03, 9:25 AM",359369090073285,,732101620062949,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830042,,1363115115,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016021090724545,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-4Z4F-TC2Q,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363115115,,29b,2022-04-05T19:34:35.000Z,,false,"2024-07-12, 4:46 AM",359369090645983,,732101620062832,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830043,,1363118076,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016023075938843,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-0FR8-JANQ,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363118076,,29b,2022-03-29T21:46:45.000Z,,false,"2025-12-12, 12:22 AM",359369091071858,,732101641775907,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830044,,1333141014,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101639368466560,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-98J1-H7JN,,16,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1333141014,,29b,2020-01-02T16:07:16.000Z,,false,"2025-12-11, 2:43 AM",351628096192920,,716101636846656,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830045,,1363108565,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630601427618,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-Q8JP-AUX2,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363108565,,29b,2020-03-02T20:15:16.000Z,,false,"2025-12-12, 12:31 AM",359369090548054,,716101660142761,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,17.63,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830046,,1363120535,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951100312213848611,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-TCMH-252R,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363120535,,29b,2021-02-10T17:22:31.000Z,,false,"2025-12-11, 5:53 AM",359369091058509,,716100321384861,LMU330 - Null PEGBehavior,,,,,"2024-12-18, 1:47 PM",,,,7.173,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
2830047,,1363185811,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215162155,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-BFME-ALQ8,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363185811,,29b,2023-01-27T16:08:30.000Z,,false,"2025-12-11, 7:00 AM",354514101458976,,732123300106550,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830048,,1363186105,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112102786975,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-HM9G-16PH,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363186105,,29b,2023-01-24T16:24:51.000Z,,false,"2025-12-10, 3:59 PM",352556102051856,,732123659086254,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830049,,1363185833,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215161652,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-J5KV-FAUX,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363185833,,29b,2023-01-30T20:43:55.000Z,,false,"2025-12-11, 5:19 PM",354514101454652,,732123300087285,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.173,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
2830050,,1363185635,LMU330,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101639419943930,LMU330 - Null PEGBehavior,"2023-06-12, 9:17 AM",U-2BZB-J0LC,,17,BIT_8,,,,LMU,,"2023-06-12, 9:17 AM",1363185635,,29b,2023-03-30T21:40:31.000Z,,false,"2025-12-08, 1:21 PM",354514101466268,,716101641994393,LMU330 - Null PEGBehavior,,,,,"2024-12-06, 5:23 AM",,,,7.163,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
