,Unit Type,Unit ID,Unit,Last Event Date,IMEI
13540,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UQY,ZNN895,6/26/2025 11:48:48 AM,352556102938102
13541,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UQZ,FST554,6/26/2025 10:14:11 AM,352556102770034
13542,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0URI,GFP580,6/26/2025 8:41:27 AM,352556102818759
13543,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UTZ,LKN314,6/26/2025 10:05:30 AM,352556102921660
13544,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UU2,ZNN885,6/26/2025 11:48:37 AM,352556102946774
13546,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UU5,LAK14D,6/26/2025 9:55:21 AM,352556102919292
13547,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUB,GWR871,6/26/2025 6:49:59 AM,352556102921751
13548,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUC,KZV906,6/26/2025 9:53:25 AM,352556102920696
13549,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUD,TYK28F,6/26/2025 12:10:24 PM,352556102916553
13550,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUF,DIU034,6/26/2025 11:18:06 AM,352556102918633
13552,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUK,KIF003,6/26/2025 10:54:16 AM,352556102922007
13553,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUM,MC053653,6/26/2025 12:07:47 PM,352556102802977
13554,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUQ,WDL535,6/26/2025 11:17:56 AM,352556102808842
13555,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUR,GBS947,6/26/2025 12:02:23 PM,352556102917569
13556,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUS,KIE998,6/26/2025 9:24:49 AM,352556102920233
13558,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUV,KIF059,6/26/2025 10:39:26 AM,352556102921587
13559,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUW,ZNN883,6/26/2025 12:03:53 PM,352556102921124
13560,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUX,ZNN893,6/26/2025 11:45:43 AM,352556102928137
13562,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UVE,VGW07G,6/26/2025 8:33:28 AM,352556102928129
13563,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UWV,GKY662,6/26/2025 11:07:52 AM,352556102769036
13564,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UWX,TJR321,6/26/2025 10:13:45 AM,352556102892580
13565,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UWY,KVN647,6/26/2025 8:27:22 AM,352556102899551
13566,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UWZ,SFS86E,6/26/2025 8:00:38 AM,352556102757767
13567,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UX1,WLL709,6/26/2025 10:10:12 AM,352556102898603
13568,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UX2,KPV988,6/26/2025 11:47:25 AM,352556102755647
13570,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UX4,JDN644,6/26/2025 8:57:21 AM,352556102901118
13573,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UX9,ZNN884,6/26/2025 12:10:27 PM,352556102899189
13574,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UXA,ZNN882,6/26/2025 12:09:54 PM,352556102767634
13575,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UXB,HMM206,6/26/2025 8:31:51 AM,352556102766909
13578,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UXG,JRV891,6/26/2025 12:11:00 PM,352556102760340
13580,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UXI,JOZ388,6/26/2025 12:02:01 PM,352556102949240
13581,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UXL,ZNO009,6/26/2025 11:57:07 AM,352556102895237
13582,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UXN,ERK959,6/26/2025 11:56:02 AM,352556102944563
13584,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UXT,MA086120,6/26/2025 12:07:47 PM,352556102953390
13586,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UXY,SXJ008,6/26/2025 8:40:40 AM,352556102764268
13587,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UY0,JRV828,6/26/2025 7:55:55 AM,352556102771560
13588,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UY5,MC068177,6/26/2025 11:54:56 AM,352556102764201
13589,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UY6,MC436694,6/26/2025 11:39:18 AM,352556102754244
13590,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UY7,GKW777,6/26/2025 9:31:56 AM,352556102770489
13591,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UYA,FJO660,6/26/2025 10:19:27 AM,352556102769622
13592,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UYF,KVN402,6/26/2025 8:29:18 AM,352556102100240
13594,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UYT,QGB688,6/26/2025 8:11:45 AM,352556102932162
13597,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UYZ,GWR858,6/26/2025 11:52:49 AM,352556102801862
13598,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UZ2,CHZ84G,6/26/2025 12:10:56 PM,352556102742579
13600,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V42,SFS92E,6/26/2025 10:55:27 AM,352556102940033
13601,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V47,DIU004,6/26/2025 11:58:09 AM,352556102775637
13603,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V4A,JXR162,6/26/2025 10:42:07 AM,352556102935132
13604,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V4C,JYW802,6/26/2025 12:07:16 PM,352556102749855
13606,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V4M,DIU066,6/26/2025 9:32:48 AM,352556102793614
13607,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V4N,TYK27F,6/26/2025 8:10:57 AM,352556102807380
13608,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V4X,HPO249,6/26/2025 6:56:40 AM,352556102794927
13610,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V4Z,KIF040,6/26/2025 12:05:22 PM,352556102807570
13611,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V52,IPP15F,6/26/2025 11:19:15 AM,352556102950214
13612,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V54,TYI52F,6/26/2025 12:06:05 PM,352556102915597
13613,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V56,SXJ472,6/26/2025 12:06:18 PM,352556102794547
13615,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V5B,GPX304,6/26/2025 11:09:47 AM,352556102951279
13616,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V5E,GPX312,6/26/2025 10:13:29 AM,352556102800534
13617,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V5Q,MSU794,6/26/2025 10:53:33 AM,352556102917239
13618,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V5S,NXT353,6/26/2025 9:57:25 AM,352556102808958
13619,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V5V,SFS85E,6/26/2025 11:24:34 AM,352556102918187
13621,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V61,CHZ86G,6/26/2025 12:17:43 PM,352556102917403
13622,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V63,DIU030,6/26/2025 8:20:14 AM,352556102802191
13624,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V67,IBS01G,6/26/2025 10:03:30 AM,352556102802092
13625,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V7K,GYR591,6/26/2025 12:03:45 PM,352556102917262
13627,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V9B,WEX558,6/26/2025 11:57:21 AM,352556102937401
13628,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V9O,EVC90F,6/26/2025 11:13:42 AM,352556102734725
13630,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V9R,TWF46F,6/26/2025 10:33:51 AM,352556102898975
13631,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V9S,CHZ80G,6/26/2025 11:46:25 AM,352556102898785
13632,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V9X,KIE986,6/26/2025 6:48:35 AM,352556102772345
13633,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V9Y,TWG05F,6/26/2025 10:57:56 AM,352556102751182
13634,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VDU,DIU026,6/26/2025 11:51:27 AM,354514101462291
13635,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VE1,BDR64H,6/26/2025 9:38:04 AM,352556102753568
13636,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VIO,DIU015,6/26/2025 11:06:09 AM,354514101455386
13637,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VIS,DIU007,6/26/2025 1:08:19 AM,354514101452730
13638,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VIU,ZNN784,6/26/2025 12:11:02 PM,354514101456186
13639,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VIV,FSK280,6/26/2025 11:08:29 AM,354514101460774
13640,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VIW,WLX804,6/26/2025 10:23:09 AM,352556102101719
13644,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VMD,MC272694,6/26/2025 10:05:34 AM,354514101464107
13645,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VMJ,KKY222,6/26/2025 11:32:46 AM,352556102051468
13646,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VMN,WLX806,6/26/2025 11:30:49 AM,352556102055915
13648,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VMR,WLX812,6/26/2025 10:39:31 AM,352556102051948
13650,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VMW,KKY565,6/26/2025 9:00:27 AM,352556102057119
13651,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VN0,DIU020,6/26/2025 9:20:37 AM,354514101454983
13652,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VN1,ZNN785,6/26/2025 12:10:26 PM,354514101455196
13653,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VNE,TZP713,6/26/2025 12:06:22 PM,352556102051773
13654,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VO2,GKV764,6/26/2025 8:49:26 AM,354514101455329
13656,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VOP,WOO971,6/26/2025 10:40:34 AM,352556102002669
13657,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VOQ,DIU021,6/26/2025 11:49:58 AM,352556102084683
13658,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VOV,DIU032,6/26/2025 9:40:53 AM,352556102015208
13659,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VOW,WDL472,6/26/2025 11:42:51 AM,352556102097776
13661,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VP2,MI012570,6/26/2025 11:24:17 AM,354514101461509
13662,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VP5,MND757,6/26/2025 10:26:21 AM,354514101454892
13664,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VP9,DIU081,6/26/2025 10:37:25 AM,354514101469809
13665,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VPC,DIU073,6/26/2025 11:20:43 AM,354514101463612
13666,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VPD,JWX017,6/26/2025 12:00:29 PM,354514101455022
13667,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VPH,LAK04D,6/26/2025 8:24:42 AM,354514101455121
13669,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VPK,LMM864,6/26/2025 11:52:31 AM,352556102015513
13671,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VPO,TJR174,6/26/2025 10:24:02 AM,354514101462382
13673,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VPQ,DIU065,6/26/2025 8:44:00 AM,354514101461780
13676,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VQ4,WOO884,6/26/2025 11:44:21 AM,354514101461772
13677,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VQ5,DIU012,6/26/2025 11:03:31 AM,354514101452946
13681,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VQ9,TJR257,6/26/2025 9:15:35 AM,354514101458976
13682,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VQA,GCY941,6/26/2025 11:54:10 AM,354514101453183
13683,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VQC,MZB61C,6/26/2025 11:02:36 AM,352556102056681
13688,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VTJ,KKY562,6/26/2025 9:14:52 AM,354514101463851
13692,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VU3,UYT795,6/26/2025 11:12:01 AM,352556102014474
13693,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VU4,TWH56F,6/26/2025 11:24:45 AM,352556102056723
13694,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VU8,TMX81F,6/26/2025 12:09:51 PM,352556102053688
13695,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VUF,501AEH,6/26/2025 11:59:25 AM,352556102056533
13696,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VUI,GYP772,6/26/2025 8:26:55 AM,354514101465336
13697,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VV7,MC272493,6/26/2025 11:39:59 AM,354514101467035
13698,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VV8,SZM660,6/26/2025 11:49:51 AM,352556102101636
13699,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VVE,WLX805,6/26/2025 10:20:03 AM,352556102095697
13701,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VVM,JXR161 ,6/26/2025 10:38:03 AM,354514101466292
13702,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VVP,DIU011,6/26/2025 12:10:08 PM,354514101461319
13703,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VVS,ZNN755,6/26/2025 12:05:12 PM,354514101469890
13704,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VVT,JYW683,6/26/2025 10:58:00 AM,354514101466987
13705,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VW0,TMX78F,6/26/2025 11:50:52 AM,352556102055162
13706,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VW1,HMM209,6/26/2025 9:21:29 AM,354514101470096
13707,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VW3,KIF034,6/26/2025 9:17:53 AM,352556102097495
13708,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VWA,MC518140,6/26/2025 12:10:24 PM,352556102083347
13709,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VWJ,DEL065,6/26/2025 12:07:58 PM,352556102096851
13710,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VWK,IKU12G,6/26/2025 11:06:38 AM,352556102096596
13712,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VWT,JYW686,6/26/2025 12:03:13 PM,354514101459453
13713,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VWV,SFS91E,6/26/2025 11:19:11 AM,352556102096737
13715,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VXL,TMX74F,6/26/2025 12:04:17 PM,352556102092603
13716,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VXS,WOZ447 ,6/26/2025 11:58:23 AM,352556102096752
13717,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VXU,ZNN894,6/26/2025 11:51:46 AM,352556102036956
13718,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VXV,TMX76F,6/26/2025 12:04:19 PM,352556102092488
13720,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VXY,WLX813,6/26/2025 12:10:56 PM,352556102087348
13721,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VXZ,ZNN786,6/26/2025 11:00:11 AM,354514101458570
13723,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VY8,TMX75F,6/26/2025 12:02:33 PM,354514101457457
13724,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VY9,JYW682,6/26/2025 12:05:12 PM,354514101463604
13725,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VYB,ZNN746,6/26/2025 11:35:48 AM,352556102053753
13726,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VYC,JYW684,6/26/2025 11:31:19 AM,352556102049868
13727,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VYD,ZXL90F,6/26/2025 10:33:46 AM,352556102049249
13728,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VYH,WLX808,6/26/2025 11:52:32 AM,352556102048407
13729,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VYI,TMX77F,6/26/2025 11:27:54 AM,352556102057093
13730,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VYM,DEL097,6/26/2025 11:57:49 AM,352556102760571
13732,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VYS,TMX79F,6/26/2025 12:01:29 PM,352556102048365
13733,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VYX,DIU010,6/26/2025 12:11:01 PM,352556102053332
13741,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0W28,ZNN865,6/26/2025 11:29:10 AM,352556102899205
13771,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0WF2,IFN15G,6/26/2025 12:10:27 PM,359369091201125
13806,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X5Y,TUA48G,6/26/2025 11:56:52 AM,352556102950487
13807,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X8B,DIU049,6/26/2025 9:18:51 AM,352556102773509
13808,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X8N,ADF46H,6/26/2025 12:05:55 PM,352556102933632
13809,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X8R,JFL78H,6/26/2025 11:06:35 AM,352556102933293
13810,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X94,HDD42F,6/26/2025 11:13:37 AM,352556102769226
13811,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XA0,DTQ717,6/26/2025 12:06:26 PM,352556102772303
13812,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XAV,TUA49G,6/26/2025 11:26:25 AM,352556102770406
13813,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XAX,JOL22G,6/26/2025 12:00:28 PM,352556102766263
13814,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XAY,FRV82F,6/26/2025 12:09:34 PM,352556102758948
13815,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XAZ,PDS17F,6/26/2025 12:00:48 PM,352556102767253
13816,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XB1,MEB03H,6/26/2025 12:02:02 PM,352556102754707
13817,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XB2,NYN68F,6/26/2025 12:05:57 PM,352556102753584
13818,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XB3,YRB02G,6/26/2025 8:42:45 AM,352556102949992
13819,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XBA,HEM664,6/26/2025 11:36:21 AM,352556102765182
13820,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XBC,PFO83G,6/26/2025 8:47:56 AM,352556102758245
13821,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XBS,ARO26G,6/26/2025 12:08:01 PM,352556102764326
13876,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XPY,UYC54F,6/26/2025 11:08:52 AM,352556102750341
13877,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XQ0,UYF05E,6/26/2025 9:06:18 AM,352556102741787
13878,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XQ4,MI701769,6/26/2025 9:48:48 AM,352556102768426
13879,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XQA,HDB93F,6/26/2025 11:01:47 AM,352556102757445
13880,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XQH,JBF14G ,6/26/2025 10:36:08 AM,352556102749921
13881,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XQY,VIX46G,6/26/2025 12:10:44 PM,352556102734782
13882,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XR1,HEO041,6/26/2025 10:41:11 AM,352556102756066
13883,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XRC,JLU84G,6/26/2025 10:08:39 AM,352556102767808
13884,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XRG,JLU78G,6/26/2025 11:19:56 AM,352556102767725
13885,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XRK,ZNO004,6/26/2025 11:52:57 AM,352556102768723
13887,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XRQ,JBF18G,6/26/2025 10:33:14 AM,352556102767303
13888,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XRS,YEE49F,6/26/2025 12:07:11 PM,352556102750267
13890,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XRZ,ZNO010,6/26/2025 9:24:42 AM,352556102754319
13892,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XS3,JLU85G,6/26/2025 11:59:53 AM,352556102948879
13893,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XS8,MZB60C,6/26/2025 11:47:26 AM,352556102764144
13894,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0XSC,JLU87G,6/26/2025 11:02:34 AM,358077091666889
13895,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XSE,JLU81G,6/26/2025 8:54:19 AM,352556102751059
13897,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XSI,JLU75G,6/26/2025 11:10:12 AM,352556102942153
13899,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XSO,JLU77G,6/26/2025 11:33:19 AM,352556102768129
13902,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XT2,JLP74G,6/26/2025 8:13:43 AM,352556102767782
13904,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XTB,NDY575,6/26/2025 11:29:02 AM,352556102949810
13905,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XU3,QTP21G,6/26/2025 12:00:31 PM,352556102768889
13907,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XV8,NXS964,6/26/2025 9:55:30 AM,352556102949554
13909,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XVG,QTS35G,6/26/2025 9:30:20 AM,352556102720781
13912,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XW8,BUB36G,6/26/2025 12:10:34 PM,352556102936544
13913,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XWH,MI585337,6/26/2025 12:00:37 PM,352556102927691
13914,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XWQ,NXT427,6/26/2025 10:14:35 AM,352556102936445
13916,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XXJ,UTB52F,6/26/2025 12:10:15 PM,352556102899353
13917,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XXS,NLW485,6/26/2025 11:53:19 AM,352556102770018
13929,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0ZJV,ZNO002,6/26/2025 11:44:38 AM,868574042731591
13932,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0ZKK,WOO846,6/26/2025 11:23:41 AM,868574042751011
13937,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,11MK,WPQ466,6/26/2025 12:00:53 PM,359369091023735
13942,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12JD,WHR044,6/26/2025 12:09:00 PM,352556102016446
13943,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12JG,WGG896,6/26/2025 11:04:45 AM,352556102053795
13944,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12JJ,NXS950,6/26/2025 12:05:57 PM,354514101454900
13983,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,18VD,VMU777,6/26/2025 12:06:09 PM,359369091023149
13984,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,18VT,TZP186,6/26/2025 12:01:25 PM,359369090245628
13986,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,18W9,TJV355,6/26/2025 12:07:08 PM,359369090563814
13987,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,18WM,VCW325,6/26/2025 12:08:47 PM,359369090375391
14001,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,461N,LBO90G,6/26/2025 9:56:00 AM,352556102766271
14002,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,558Y,JOY512,6/26/2025 12:11:25 PM,352556102520108
14011,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,M407,WGG928,6/26/2025 12:11:43 PM,359369090458056
14012,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,M709,TYI43F,6/26/2025 8:36:37 AM,354514101459479
14027,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,X081,ZNN979,6/26/2025 12:04:21 PM,358077091722286
14038,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TQG,BRU-824,6/26/2025 11:20:49 AM,354514101458992
14039,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0YPJ,AXV-752,6/26/2025 12:07:06 PM,868574042427299
14050,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LOO,TZP712,6/26/2025 11:45:53 AM,358077092104211
14064,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UVA,MAQUINA 416C,6/26/2025 12:10:13 PM,352556102890121
14082,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,998Y,UGW330,6/26/2025 10:09:52 AM,352556102088163
14091,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Q26,WDM277,6/26/2025 12:10:04 PM,358077090538568
14092,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Q2C,WDM276,6/26/2025 10:40:58 AM,358077090710407
14118,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MD9,B-1100,6/26/2025 11:56:10 AM,358077091821286
14119,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XQU,EXCAVATOR210G,6/26/2025 11:57:09 AM,352556102766529
14122,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XWA,SJL288,6/26/2025 12:10:39 PM,352556102898355
